node_id,threshold,feature_id,left_children_id,right_children_id,class
0,0.1742204949259758,72,1,284,"classical"
1,-0.29663150012493134,387,2,129,"classical"
2,-0.3485049903392792,79,3,24,"classical"
3,-0.38993099331855774,434,4,15,"classical"
4,-0.20373350381851196,330,5,8,"classical"
5,-0.4502819925546646,125,6,7,"jazz"
6,-2.0,-2,-1,-1,"jazz"
7,-2.0,-2,-1,-1,"classical"
8,-0.6415795087814331,229,9,10,"classical"
9,-2.0,-2,-1,-1,"blues"
10,2.296002507209778,31,11,14,"classical"
11,6.832974672317505,271,12,13,"classical"
12,-2.0,-2,-1,-1,"classical"
13,-2.0,-2,-1,-1,"jazz"
14,-2.0,-2,-1,-1,"rock"
15,-0.3781860023736954,490,16,17,"country"
16,-2.0,-2,-1,-1,"country"
17,5.76526403427124,258,18,19,"pop"
18,-2.0,-2,-1,-1,"rock"
19,-0.17371349781751633,332,20,23,"pop"
20,2.041600465774536,4,21,22,"jazz"
21,-2.0,-2,-1,-1,"jazz"
22,-2.0,-2,-1,-1,"reggae"
23,-2.0,-2,-1,-1,"pop"
24,-0.6277115046977997,203,25,28,"country"
25,2.6059460639953613,277,26,27,"rock"
26,-2.0,-2,-1,-1,"rock"
27,-2.0,-2,-1,-1,"metal"
28,0.24554049968719482,319,29,92,"country"
29,-0.5031770169734955,138,30,37,"classical"
30,6.63453221321106,258,31,36,"pop"
31,-0.5457429885864258,159,32,33,"classical"
32,-2.0,-2,-1,-1,"reggae"
33,-0.5663135051727295,472,34,35,"classical"
34,-2.0,-2,-1,-1,"country"
35,-2.0,-2,-1,-1,"classical"
36,-2.0,-2,-1,-1,"pop"
37,-0.4770440012216568,117,38,41,"classical"
38,2.2838940024375916,12,39,40,"disco"
39,-2.0,-2,-1,-1,"disco"
40,-2.0,-2,-1,-1,"jazz"
41,3.5530354976654053,2,42,49,"classical"
42,-0.025028999894857407,340,43,46,"classical"
43,-0.4645960032939911,420,44,45,"classical"
44,-2.0,-2,-1,-1,"jazz"
45,-2.0,-2,-1,-1,"classical"
46,-0.21399899572134018,44,47,48,"blues"
47,-2.0,-2,-1,-1,"reggae"
48,-2.0,-2,-1,-1,"blues"
49,-0.3062489926815033,484,50,87,"country"
50,-0.2516859918832779,70,51,64,"country"
51,1.4768064618110657,283,52,59,"country"
52,-0.36909449100494385,112,53,56,"country"
53,-0.35898949205875397,362,54,55,"country"
54,-2.0,-2,-1,-1,"classical"
55,-2.0,-2,-1,-1,"country"
56,-0.3037184923887253,387,57,58,"jazz"
57,-2.0,-2,-1,-1,"jazz"
58,-2.0,-2,-1,-1,"classical"
59,2.186922073364258,270,60,63,"blues"
60,0.208899499848485,34,61,62,"disco"
61,-2.0,-2,-1,-1,"disco"
62,-2.0,-2,-1,-1,"pop"
63,-2.0,-2,-1,-1,"blues"
64,-0.09875649958848953,40,65,66,"rock"
65,-2.0,-2,-1,-1,"jazz"
66,-0.18573900312185287,62,67,72,"rock"
67,-0.20317700505256653,79,68,71,"reggae"
