node_id,threshold,feature_id,left_children_id,right_children_id,class
0,0.019892499782145023,70,1,276,"metal"
1,-0.17264000326395035,335,2,73,"hiphop"
2,2.921090006828308,3,3,26,"classical"
3,-0.23755499720573425,383,4,21,"classical"
4,1.0254629850387573,6,5,8,"classical"
5,-0.37612099945545197,90,6,7,"jazz"
6,-2.0,-2,-1,-1,"classical"
7,-2.0,-2,-1,-1,"jazz"
8,-0.5782999992370605,499,9,10,"classical"
9,-2.0,-2,-1,-1,"reggae"
10,-0.10640100110322237,357,11,20,"classical"
11,-0.2534794956445694,405,12,17,"classical"
12,2.0402055382728577,264,13,16,"classical"
13,-0.2060614973306656,83,14,15,"classical"
14,-2.0,-2,-1,-1,"jazz"
15,-2.0,-2,-1,-1,"classical"
16,-2.0,-2,-1,-1,"classical"
17,-0.3847050070762634,112,18,19,"jazz"
18,-2.0,-2,-1,-1,"pop"
19,-2.0,-2,-1,-1,"jazz"
20,-2.0,-2,-1,-1,"jazz"
21,-0.19401100277900696,61,22,23,"reggae"
22,-2.0,-2,-1,-1,"reggae"
23,-0.21400349587202072,45,24,25,"blues"
24,-2.0,-2,-1,-1,"pop"
25,-2.0,-2,-1,-1,"blues"
26,-0.37292949855327606,62,27,28,"blues"
27,-2.0,-2,-1,-1,"pop"
28,-0.3197679966688156,122,29,66,"blues"
29,-0.46490150690078735,197,30,45,"rock"
30,-0.44471099972724915,431,31,42,"rock"
31,-0.5552629828453064,464,32,33,"blues"
32,-2.0,-2,-1,-1,"blues"
33,-0.4752195030450821,129,34,41,"jazz"
34,-0.5091535151004791,469,35,36,"classical"
35,-2.0,-2,-1,-1,"reggae"
36,-0.3996275067329407,359,37,38,"classical"
37,-2.0,-2,-1,-1,"rock"
38,-0.5220469981431961,145,39,40,"classical"
39,-2.0,-2,-1,-1,"pop"
40,-2.0,-2,-1,-1,"classical"
41,-2.0,-2,-1,-1,"jazz"
42,-0.599168986082077,156,43,44,"rock"
43,-2.0,-2,-1,-1,"pop"
44,-2.0,-2,-1,-1,"rock"
45,-0.13017499819397926,67,46,65,"jazz"
46,0.3595625013113022,286,47,52,"jazz"
47,-0.3481225073337555,91,48,49,"pop"
48,-2.0,-2,-1,-1,"country"
49,-0.3343449980020523,404,50,51,"pop"
50,-2.0,-2,-1,-1,"classical"
51,-2.0,-2,-1,-1,"pop"
52,0.6325399875640869,289,53,56,"jazz"
53,-0.32857799530029297,52,54,55,"jazz"
54,-2.0,-2,-1,-1,"rock"
55,-2.0,-2,-1,-1,"jazz"
56,0.12619199976325035,309,57,64,"reggae"
57,-0.4430384933948517,252,58,63,"blues"
58,-0.40863899886608124,166,59,62,"blues"
59,-0.33698850870132446,71,60,61,"country"
60,-2.0,-2,-1,-1,"jazz"
61,-2.0,-2,-1,-1,"country"
62,-2.0,-2,-1,-1,"blues"
63,-2.0,-2,-1,-1,"hiphop"
64,-2.0,-2,-1,-1,"reggae"
65,-2.0,-2,-1,-1,"disco"
66,-0.23210550099611282,61,67,70,"blues"
67,-0.3519060015678406,473,68,69,"jazz"
68,-2.0,-2,-1,-1,"blues"
69,-2.0,-2,-1,-1,"jazz"
70,-0.32283350825309753,127,71,72,"blues"
71,-2.0,-2,-1,-1,"reggae"
72,-2.0,-2,-1,-1,"blues"
73,-0.4233755022287369,488,74,213,"hiphop"
74,3.500645399093628,260,75,130,"country"
75,0.7406740188598633,302,76,113,"country"
76,0.33294449746608734,26,77,98,"blues"
77,-0.44373999536037445,457,78,87,"blues"
78,-0.368928998708725,376,79,82,"blues"
79,0.4358154870569706,321,80,81,"jazz"
80,-2.0,-2,-1,-1,"classical"
81,-2.0,-2,-1,-1,"jazz"
82,0.3517580032348633,277,83,84,"blues"
83,-2.0,-2,-1,-1,"hiphop"
84,-0.24461399763822556,348,85,86,"blues"
85,-2.0,-2,-1,-1,"jazz"
86,-2.0,-2,-1,-1,"blues"
87,-0.285691499710083,143,88,97,"hiphop"
88,-0.4653730094432831,486,89,90,"country"
89,-2.0,-2,-1,-1,"country"
90,-0.00021849945187568665,41,91,92,"classical"
91,-2.0,-2,-1,-1,"jazz"
92,-0.3523320108652115,425,93,94,"classical"
93,-2.0,-2,-1,-1,"classical"
94,0.757381021976471,279,95,96,"disco"
95,-2.0,-2,-1,-1,"disco"
96,-2.0,-2,-1,-1,"reggae"
97,-2.0,-2,-1,-1,"hiphop"
98,-0.772130012512207,490,99,100,"metal"
99,-2.0,-2,-1,-1,"rock"
100,-0.4029560089111328,142,101,110,"metal"
101,-0.5412059724330902,244,102,109,"disco"
102,-0.4771284908056259,457,103,108,"disco"
103,-0.35885749757289886,426,104,107,"country"
104,2.7024229764938354,277,105,106,"blues"
105,-2.0,-2,-1,-1,"pop"
106,-2.0,-2,-1,-1,"blues"
107,-2.0,-2,-1,-1,"country"
108,-2.0,-2,-1,-1,"disco"
109,-2.0,-2,-1,-1,"jazz"
110,-0.16777750104665756,49,111,112,"metal"
111,-2.0,-2,-1,-1,"reggae"
112,-2.0,-2,-1,-1,"metal"
113,-0.34239549934864044,396,114,119,"country"
114,0.43653349578380585,20,115,116,"country"
115,-2.0,-2,-1,-1,"blues"
116,-0.7660080194473267,244,117,118,"country"
117,-2.0,-2,-1,-1,"metal"
118,-2.0,-2,-1,-1,"country"
119,-0.31843098998069763,83,120,121,"jazz"
120,-2.0,-2,-1,-1,"jazz"
121,-0.6471999883651733,487,122,123,"blues"
122,-2.0,-2,-1,-1,"blues"
123,-0.3214004933834076,413,124,125,"country"
124,-2.0,-2,-1,-1,"country"
125,0.16972450725734234,28,126,127,"disco"
126,-2.0,-2,-1,-1,"reggae"
127,-0.5588150024414062,485,128,129,"disco"
128,-2.0,-2,-1,-1,"disco"
129,-2.0,-2,-1,-1,"hiphop"
130,2.257134437561035,6,131,164,"disco"
131,4.863121032714844,260,132,147,"disco"
132,1.084106981754303,284,133,140,"hiphop"
133,-0.2128870040178299,436,134,137,"hiphop"
134,-0.4568054974079132,485,135,136,"hiphop"
135,-2.0,-2,-1,-1,"hiphop"
136,-2.0,-2,-1,-1,"pop"
137,-0.3032259941101074,359,138,139,"reggae"
138,-2.0,-2,-1,-1,"country"
139,-2.0,-2,-1,-1,"reggae"
140,-0.45934799313545227,146,141,146,"disco"
141,1.6382350325584412,283,142,145,"hiphop"
142,-0.38893599808216095,91,143,144,"jazz"
143,-2.0,-2,-1,-1,"jazz"
144,-2.0,-2,-1,-1,"classical"
145,-2.0,-2,-1,-1,"hiphop"
146,-2.0,-2,-1,-1,"disco"
147,-0.0384880006313324,25,148,149,"disco"
148,-2.0,-2,-1,-1,"metal"
149,-0.35500800609588623,403,150,153,"disco"
150,-0.3312299996614456,390,151,152,"rock"
151,-2.0,-2,-1,-1,"disco"
152,-2.0,-2,-1,-1,"rock"
153,-0.3206080049276352,405,154,159,"disco"
154,-0.6128165125846863,203,155,156,"classical"
155,-2.0,-2,-1,-1,"jazz"
156,-0.45782649517059326,446,157,158,"classical"
157,-2.0,-2,-1,-1,"classical"
158,-2.0,-2,-1,-1,"pop"
159,-0.22580400109291077,121,160,161,"disco"
160,-2.0,-2,-1,-1,"disco"
161,-0.20949199050664902,421,162,163,"hiphop"
162,-2.0,-2,-1,-1,"metal"
163,-2.0,-2,-1,-1,"hiphop"
164,-0.6386595070362091,211,165,174,"rock"
165,0.06067649833858013,373,166,173,"rock"
166,-0.6133444905281067,201,167,172,"rock"
167,-0.275237001478672,121,168,171,"rock"
168,-0.11223500408232212,31,169,170,"rock"
169,-2.0,-2,-1,-1,"blues"
170,-2.0,-2,-1,-1,"rock"
171,-2.0,-2,-1,-1,"metal"
172,-2.0,-2,-1,-1,"disco"
173,-2.0,-2,-1,-1,"metal"
174,-0.05480550043284893,71,175,212,"country"
175,-0.3740774989128113,168,176,209,"country"
176,0.5455140173435211,324,177,206,"country"
177,0.7492204904556274,275,178,181,"country"
178,-0.4813174903392792,207,179,180,"metal"
179,-2.0,-2,-1,-1,"metal"
180,-2.0,-2,-1,-1,"jazz"
181,-0.00540950009599328,43,182,191,"country"
182,-0.29002249240875244,439,183,190,"country"
