node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.15186849981546402,90,1,284,"classical"
1,-0.268654003739357,389,2,167,"classical"
2,3.4729349613189697,259,3,50,"classical"
3,-0.14441949874162674,335,4,15,"classical"
4,2.560450553894043,1,5,10,"classical"
5,0.4865105152130127,13,6,7,"classical"
6,-2.0,-2,-1,-1,"jazz"
7,3.7184464931488037,274,8,9,"classical"
8,-2.0,-2,-1,-1,"classical"
9,-2.0,-2,-1,-1,"jazz"
10,-0.45998750627040863,188,11,14,"jazz"
11,-0.5199154913425446,240,12,13,"classical"
12,-2.0,-2,-1,-1,"classical"
13,-2.0,-2,-1,-1,"rock"
14,-2.0,-2,-1,-1,"jazz"
15,0.28893399238586426,21,16,29,"jazz"
16,3.0660535097122192,265,17,24,"blues"
17,0.18868500366806984,322,18,23,"blues"
18,-0.48789799213409424,211,19,20,"classical"
19,-2.0,-2,-1,-1,"country"
20,-0.2712854966521263,445,21,22,"classical"
21,-2.0,-2,-1,-1,"classical"
22,-2.0,-2,-1,-1,"pop"
23,-2.0,-2,-1,-1,"blues"
24,-0.25344450771808624,353,25,28,"jazz"
25,-0.5124630033969879,477,26,27,"blues"
26,-2.0,-2,-1,-1,"country"
27,-2.0,-2,-1,-1,"blues"
28,-2.0,-2,-1,-1,"jazz"
29,-0.46443650126457214,383,30,33,"classical"
30,-0.5061585009098053,467,31,32,"classical"
31,-2.0,-2,-1,-1,"classical"
32,-2.0,-2,-1,-1,"country"
33,-0.41646549105644226,218,34,49,"jazz"
34,0.25112199783325195,32,35,40,"country"
35,0.4193055033683777,30,36,37,"country"
36,-2.0,-2,-1,-1,"country"
37,0.4645964950323105,307,38,39,"disco"
38,-2.0,-2,-1,-1,"jazz"
39,-2.0,-2,-1,-1,"disco"
40,-0.4309445023536682,123,41,48,"classical"
41,2.2031850814819336,269,42,43,"jazz"
42,-2.0,-2,-1,-1,"jazz"
43,-0.26154250651597977,79,44,45,"blues"
44,-2.0,-2,-1,-1,"blues"
45,-0.49072250723838806,488,46,47,"pop"
46,-2.0,-2,-1,-1,"reggae"
47,-2.0,-2,-1,-1,"pop"
48,-2.0,-2,-1,-1,"classical"
49,-2.0,-2,-1,-1,"jazz"
50,0.018206000328063965,344,51,146,"country"
51,0.4411955028772354,34,52,125,"pop"
52,-0.4143670052289963,497,53,102,"pop"
53,-0.4735904932022095,483,54,85,"jazz"
54,2.8647890090942383,266,55,72,"blues"
55,1.0484039783477783,16,56,61,"blues"
56,-0.47794748842716217,118,57,58,"blues"
57,-2.0,-2,-1,-1,"classical"
58,3.992755651473999,259,59,60,"blues"
59,-2.0,-2,-1,-1,"country"
60,-2.0,-2,-1,-1,"blues"
61,-0.4609384983778,156,62,63,"disco"
62,-2.0,-2,-1,-1,"disco"
63,-0.3723975121974945,118,64,71,"metal"
64,0.1648939996957779,324,65,70,"rock"
65,-0.5382924973964691,490,66,67,"disco"
66,-2.0,-2,-1,-1,"disco"
67,0.0026434995234012604,340,68,69,"jazz"
68,-2.0,-2,-1,-1,"jazz"
69,-2.0,-2,-1,-1,"reggae"
70,-2.0,-2,-1,-1,"rock"
71,-2.0,-2,-1,-1,"metal"
72,-0.5849245190620422,234,73,74,"country"
73,-2.0,-2,-1,-1,"country"
74,-0.5707730054855347,486,75,76,"blues"
75,-2.0,-2,-1,-1,"jazz"
76,-0.5609304904937744,251,77,78,"blues"
77,-2.0,-2,-1,-1,"hiphop"
78,-0.47564099729061127,408,79,80,"blues"
79,-2.0,-2,-1,-1,"reggae"
80,1.7329099774360657,8,81,82,"blues"
81,-2.0,-2,-1,-1,"classical"
82,3.484512448310852,1,83,84,"blues"
83,-2.0,-2,-1,-1,"blues"
84,-2.0,-2,-1,-1,"country"
85,-0.0680644977837801,60,86,93,"jazz"
86,-0.23355550318956375,98,87,92,"jazz"
87,-0.4327474981546402,251,88,91,"jazz"
88,-0.24464549869298935,50,89,90,"jazz"
89,-2.0,-2,-1,-1,"classical"
90,-2.0,-2,-1,-1,"jazz"
91,-2.0,-2,-1,-1,"classical"
92,-2.0,-2,-1,-1,"pop"
