node_id,threshold,feature_id,left_children_id,right_children_id,class
0,0.08566850051283836,75,1,302,"classical"
1,3.369700074195862,2,2,47,"classical"
2,-0.1278025023639202,323,3,16,"classical"
3,-0.0998615026473999,30,4,13,"classical"
4,-0.2984360009431839,130,5,12,"blues"
5,-0.5041934996843338,174,6,7,"pop"
6,-2.0,-2,-1,-1,"reggae"
7,-0.4187154918909073,243,8,9,"pop"
8,-2.0,-2,-1,-1,"pop"
9,-0.31658899784088135,108,10,11,"country"
10,-2.0,-2,-1,-1,"classical"
11,-2.0,-2,-1,-1,"country"
12,-2.0,-2,-1,-1,"blues"
13,-0.3988810032606125,86,14,15,"classical"
14,-2.0,-2,-1,-1,"pop"
15,-2.0,-2,-1,-1,"classical"
16,0.1994279995560646,320,17,28,"blues"
17,-0.257861003279686,401,18,25,"classical"
18,0.39571599662303925,297,19,22,"classical"
19,-0.43615949153900146,416,20,21,"jazz"
20,-2.0,-2,-1,-1,"country"
21,-2.0,-2,-1,-1,"jazz"
22,0.5139884948730469,328,23,24,"classical"
23,-2.0,-2,-1,-1,"classical"
24,-2.0,-2,-1,-1,"reggae"
25,-0.18114450201392174,349,26,27,"rock"
26,-2.0,-2,-1,-1,"pop"
27,-2.0,-2,-1,-1,"rock"
28,-0.4276150017976761,100,29,42,"blues"
29,-0.34567250311374664,351,30,31,"classical"
30,-2.0,-2,-1,-1,"jazz"
31,-0.3726935088634491,88,32,35,"classical"
32,-0.2967745065689087,109,33,34,"classical"
33,-2.0,-2,-1,-1,"classical"
34,-2.0,-2,-1,-1,"country"
35,-0.5299229919910431,153,36,41,"blues"
36,-0.5482499897480011,164,37,38,"classical"
37,-2.0,-2,-1,-1,"rock"
38,2.1779014468193054,286,39,40,"classical"
39,-2.0,-2,-1,-1,"classical"
40,-2.0,-2,-1,-1,"jazz"
41,-2.0,-2,-1,-1,"blues"
42,-0.2247765064239502,411,43,44,"blues"
43,-2.0,-2,-1,-1,"blues"
44,-0.5238455086946487,226,45,46,"hiphop"
45,-2.0,-2,-1,-1,"rock"
46,-2.0,-2,-1,-1,"hiphop"
47,2.9223759174346924,268,48,249,"reggae"
48,1.088604986667633,9,49,112,"reggae"
49,-0.302714005112648,110,50,83,"reggae"
50,-0.2257324978709221,381,51,74,"reggae"
51,-0.37442050874233246,213,52,73,"reggae"
52,-0.27657051384449005,77,53,58,"reggae"
53,0.22472500056028366,318,54,55,"reggae"
54,-2.0,-2,-1,-1,"reggae"
55,-0.18181349337100983,62,56,57,"hiphop"
56,-2.0,-2,-1,-1,"jazz"
57,-2.0,-2,-1,-1,"hiphop"
58,-0.45852600038051605,161,59,70,"disco"
59,-0.3596629947423935,408,60,67,"disco"
60,-0.5748040080070496,160,61,62,"reggae"
61,-2.0,-2,-1,-1,"reggae"
62,-0.2877409905195236,353,63,64,"blues"
63,-2.0,-2,-1,-1,"blues"
64,-0.4108870029449463,414,65,66,"country"
65,-2.0,-2,-1,-1,"country"
66,-2.0,-2,-1,-1,"jazz"
67,-0.4880464971065521,203,68,69,"disco"
68,-2.0,-2,-1,-1,"disco"
69,-2.0,-2,-1,-1,"pop"
70,0.9058110117912292,9,71,72,"hiphop"
71,-2.0,-2,-1,-1,"rock"
72,-2.0,-2,-1,-1,"hiphop"
73,-2.0,-2,-1,-1,"pop"
74,-0.2707570046186447,54,75,78,"reggae"
75,-0.4943254888057709,192,76,77,"pop"
76,-2.0,-2,-1,-1,"reggae"
77,-2.0,-2,-1,-1,"pop"
78,-0.5194570124149323,138,79,80,"reggae"
79,-2.0,-2,-1,-1,"country"
80,0.6033634841442108,295,81,82,"reggae"
81,-2.0,-2,-1,-1,"reggae"
82,-2.0,-2,-1,-1,"hiphop"
83,-0.16496749967336655,54,84,95,"hiphop"
84,-0.10587650164961815,351,85,86,"reggae"
85,-2.0,-2,-1,-1,"hiphop"
86,0.07209350168704987,356,87,90,"reggae"
87,-0.2996719926595688,418,88,89,"reggae"
88,-2.0,-2,-1,-1,"disco"
89,-2.0,-2,-1,-1,"reggae"
90,0.10935900267213583,333,91,92,"hiphop"
91,-2.0,-2,-1,-1,"hiphop"
92,0.45848651230335236,277,93,94,"pop"
93,-2.0,-2,-1,-1,"reggae"
94,-2.0,-2,-1,-1,"pop"
95,-0.5132020115852356,233,96,107,"hiphop"
96,1.1843059659004211,284,97,106,"disco"
97,0.009409999940544367,359,98,99,"hiphop"
98,-2.0,-2,-1,-1,"hiphop"
99,0.049181997776031494,339,100,101,"pop"
100,-2.0,-2,-1,-1,"pop"
101,0.12345049809664488,20,102,103,"blues"
102,-2.0,-2,-1,-1,"blues"
103,-0.6282905042171478,253,104,105,"disco"
104,-2.0,-2,-1,-1,"reggae"
105,-2.0,-2,-1,-1,"disco"
106,-2.0,-2,-1,-1,"disco"
107,-0.36375801265239716,137,108,109,"hiphop"
108,-2.0,-2,-1,-1,"reggae"
109,-0.22607699781656265,52,110,111,"hiphop"
110,-2.0,-2,-1,-1,"reggae"
111,-2.0,-2,-1,-1,"hiphop"
112,4.088534355163574,5,113,220,"rock"
113,-0.4232944995164871,507,114,191,"disco"
114,0.13288350030779839,52,115,174,"disco"
115,0.45503050088882446,291,116,137,"disco"
116,-0.5329634845256805,211,117,124,"hiphop"
117,0.2633039951324463,306,118,121,"hiphop"
118,-0.34986549615859985,97,119,120,"country"
119,-2.0,-2,-1,-1,"blues"
120,-2.0,-2,-1,-1,"country"
121,1.1409164667129517,269,122,123,"hiphop"
122,-2.0,-2,-1,-1,"rock"
123,-2.0,-2,-1,-1,"hiphop"
124,-0.3757864981889725,185,125,136,"jazz"
125,0.0021604999055853114,335,126,131,"jazz"
126,0.493027001619339,276,127,130,"jazz"
127,-0.23683499544858932,123,128,129,"country"
128,-2.0,-2,-1,-1,"country"
129,-2.0,-2,-1,-1,"disco"
130,-2.0,-2,-1,-1,"jazz"
131,-0.20656300336122513,81,132,135,"country"
132,-0.4308515042066574,174,133,134,"reggae"
133,-2.0,-2,-1,-1,"reggae"
134,-2.0,-2,-1,-1,"rock"
135,-2.0,-2,-1,-1,"country"
136,-2.0,-2,-1,-1,"metal"
137,-0.212398000061512,362,138,159,"disco"
138,-0.4060885012149811,422,139,148,"country"
139,1.1909419894218445,18,140,147,"classical"
140,-0.47579750418663025,111,141,142,"pop"
141,-2.0,-2,-1,-1,"pop"
142,-0.5497129857540131,466,143,144,"blues"
143,-2.0,-2,-1,-1,"blues"
144,-0.514055997133255,465,145,146,"hiphop"
145,-2.0,-2,-1,-1,"hiphop"
146,-2.0,-2,-1,-1,"jazz"
147,-2.0,-2,-1,-1,"classical"
148,-0.44967949390411377,112,149,150,"country"
149,-2.0,-2,-1,-1,"country"
150,-0.24929850548505783,63,151,152,"disco"
151,-2.0,-2,-1,-1,"reggae"
152,-0.4119815081357956,146,153,154,"disco"
153,-2.0,-2,-1,-1,"disco"
154,-0.14484800398349762,323,155,156,"blues"
155,-2.0,-2,-1,-1,"country"
156,-0.40718500316143036,155,157,158,"blues"
157,-2.0,-2,-1,-1,"rock"
158,-2.0,-2,-1,-1,"blues"
159,-0.011550499642908107,328,160,167,"disco"
160,0.04402849916368723,331,161,162,"blues"
161,-2.0,-2,-1,-1,"blues"
162,-0.4018099904060364,458,163,166,"reggae"
163,-0.3831949979066849,186,164,165,"disco"
164,-2.0,-2,-1,-1,"pop"
165,-2.0,-2,-1,-1,"disco"
166,-2.0,-2,-1,-1,"reggae"
167,-0.5095954984426498,233,168,173,"disco"
168,-0.47112999856472015,191,169,170,"disco"
169,-2.0,-2,-1,-1,"disco"
170,-0.5742664933204651,253,171,172,"disco"
171,-2.0,-2,-1,-1,"hiphop"
172,-2.0,-2,-1,-1,"disco"
173,-2.0,-2,-1,-1,"reggae"
174,-0.4339064955711365,444,175,186,"rock"
175,-0.6767740249633789,219,176,177,"metal"
176,-2.0,-2,-1,-1,"metal"
177,1.2577190399169922,9,178,179,"blues"
178,-2.0,-2,-1,-1,"blues"
179,0.5815039873123169,46,180,185,"country"
180,-0.2408204972743988,76,181,184,"country"
181,-0.5355869978666306,244,182,183,"classical"
182,-2.0,-2,-1,-1,"rock"
183,-2.0,-2,-1,-1,"classical"
184,-2.0,-2,-1,-1,"country"
185,-2.0,-2,-1,-1,"reggae"
186,-0.3394169956445694,114,187,188,"rock"
187,-2.0,-2,-1,-1,"rock"
188,-0.19285600632429123,93,189,190,"blues"
189,-2.0,-2,-1,-1,"blues"
190,-2.0,-2,-1,-1,"metal"
191,-0.3646549880504608,149,192,211,"pop"
192,-0.3219034969806671,379,193,206,"pop"
193,-0.4590339958667755,125,194,201,"pop"
194,-0.13622299954295158,49,195,198,"pop"
195,-0.254659503698349,441,196,197,"country"
196,-2.0,-2,-1,-1,"country"
197,-2.0,-2,-1,-1,"reggae"
198,0.9688120186328888,314,199,200,"pop"
199,-2.0,-2,-1,-1,"pop"
200,-2.0,-2,-1,-1,"country"
201,-0.41383349895477295,105,202,203,"disco"
202,-2.0,-2,-1,-1,"disco"
203,-0.39314599335193634,212,204,205,"reggae"
204,-2.0,-2,-1,-1,"jazz"
205,-2.0,-2,-1,-1,"reggae"
206,-0.11446600034832954,373,207,210,"pop"
207,0.10296349972486496,53,208,209,"pop"
208,-2.0,-2,-1,-1,"pop"
209,-2.0,-2,-1,-1,"metal"
210,-2.0,-2,-1,-1,"reggae"
211,-0.39564649760723114,483,212,213,"jazz"
212,-2.0,-2,-1,-1,"rock"
213,-0.26492399722337723,114,214,219,"jazz"
214,2.032476007938385,10,215,218,"jazz"
215,0.039633505046367645,30,216,217,"disco"
216,-2.0,-2,-1,-1,"hiphop"
217,-2.0,-2,-1,-1,"disco"
218,-2.0,-2,-1,-1,"jazz"
219,-2.0,-2,-1,-1,"reggae"
220,5.198254585266113,258,221,228,"rock"
221,0.6936630010604858,328,222,227,"rock"
222,2.886581540107727,264,223,224,"rock"
223,-2.0,-2,-1,-1,"rock"
224,-0.4021890014410019,506,225,226,"country"
225,-2.0,-2,-1,-1,"country"
226,-2.0,-2,-1,-1,"rock"
227,-2.0,-2,-1,-1,"jazz"
228,0.13347400352358818,31,229,238,"blues"
229,0.07720700092613697,40,230,237,"blues"
230,0.17685699462890625,46,231,236,"blues"
231,-0.2720244973897934,439,232,233,"blues"
232,-2.0,-2,-1,-1,"blues"
233,0.21253400295972824,282,234,235,"hiphop"
234,-2.0,-2,-1,-1,"hiphop"
235,-2.0,-2,-1,-1,"metal"
236,-2.0,-2,-1,-1,"disco"
237,-2.0,-2,-1,-1,"rock"
238,-0.334866002202034,142,239,248,"metal"
239,0.0056929998099803925,74,240,247,"country"
240,-0.380621999502182,113,241,246,"rock"
241,-0.36941200494766235,454,242,245,"disco"
242,-0.37168800830841064,388,243,244,"blues"
243,-2.0,-2,-1,-1,"country"
244,-2.0,-2,-1,-1,"blues"
245,-2.0,-2,-1,-1,"disco"
246,-2.0,-2,-1,-1,"rock"
247,-2.0,-2,-1,-1,"country"
248,-2.0,-2,-1,-1,"metal"
249,-0.2574630081653595,85,250,283,"jazz"
250,0.10902349650859833,320,251,266,"jazz"
251,-0.29373599588871,449,252,263,"jazz"
252,-0.5156480073928833,189,253,256,"jazz"
253,-0.018644504249095917,329,254,255,"reggae"
254,-2.0,-2,-1,-1,"rock"
255,-2.0,-2,-1,-1,"reggae"
256,5.340839624404907,262,257,262,"jazz"
257,-0.31170250475406647,60,258,261,"jazz"
258,-0.41448599100112915,467,259,260,"classical"
259,-2.0,-2,-1,-1,"classical"
