node_id,threshold,feature_id,left_children_id,right_children_id,class
0,0.2257075011730194,63,1,282,"jazz"
1,1.0773555040359497,8,2,69,"jazz"
2,-0.3356965035200119,144,3,46,"hiphop"
3,-0.38938550651073456,245,4,45,"reggae"
4,-0.6075649857521057,148,5,6,"reggae"
5,-2.0,-2,-1,-1,"rock"
6,2.1396645307540894,0,7,36,"reggae"
7,-0.4456004947423935,135,8,19,"reggae"
8,-0.10060399770736694,64,9,12,"pop"
9,-0.16984450072050095,428,10,11,"pop"
10,-2.0,-2,-1,-1,"pop"
11,-2.0,-2,-1,-1,"hiphop"
12,-0.32034650444984436,400,13,18,"jazz"
13,-0.590732991695404,509,14,15,"country"
14,-2.0,-2,-1,-1,"rock"
15,-0.45801348984241486,435,16,17,"country"
16,-2.0,-2,-1,-1,"reggae"
17,-2.0,-2,-1,-1,"country"
18,-2.0,-2,-1,-1,"jazz"
19,-0.3304249942302704,164,20,35,"reggae"
20,-0.3238829970359802,126,21,30,"reggae"
21,-0.44217649102211,466,22,29,"reggae"
22,-0.6198830008506775,227,23,24,"reggae"
23,-2.0,-2,-1,-1,"reggae"
24,-0.33057400584220886,104,25,28,"disco"
25,-0.29305849224328995,392,26,27,"blues"
26,-2.0,-2,-1,-1,"classical"
27,-2.0,-2,-1,-1,"blues"
28,-2.0,-2,-1,-1,"disco"
29,-2.0,-2,-1,-1,"reggae"
30,-0.44860050082206726,476,31,34,"hiphop"
31,-0.5593930184841156,506,32,33,"reggae"
32,-2.0,-2,-1,-1,"reggae"
33,-2.0,-2,-1,-1,"metal"
34,-2.0,-2,-1,-1,"hiphop"
35,-2.0,-2,-1,-1,"disco"
36,-0.4173689931631088,240,37,42,"hiphop"
37,-0.5885374844074249,233,38,41,"hiphop"
38,-0.5824459791183472,203,39,40,"classical"
39,-2.0,-2,-1,-1,"classical"
40,-2.0,-2,-1,-1,"disco"
41,-2.0,-2,-1,-1,"hiphop"
42,-0.1062759980559349,478,43,44,"pop"
43,-2.0,-2,-1,-1,"pop"
44,-2.0,-2,-1,-1,"reggae"
45,-2.0,-2,-1,-1,"pop"
46,-0.030774500221014023,29,47,56,"hiphop"
47,-0.3753350079059601,57,48,49,"hiphop"
48,-2.0,-2,-1,-1,"reggae"
49,-0.6370455026626587,510,50,51,"hiphop"
50,-2.0,-2,-1,-1,"disco"
51,-0.3105024993419647,187,52,53,"hiphop"
52,-2.0,-2,-1,-1,"hiphop"
53,-0.3020685017108917,199,54,55,"hiphop"
54,-2.0,-2,-1,-1,"reggae"
55,-2.0,-2,-1,-1,"hiphop"
56,-0.07904500141739845,50,57,60,"reggae"
57,-0.2431500032544136,142,58,59,"reggae"
58,-2.0,-2,-1,-1,"reggae"
59,-2.0,-2,-1,-1,"hiphop"
60,-0.30336199700832367,416,61,64,"hiphop"
61,-0.24368200451135635,388,62,63,"jazz"
62,-2.0,-2,-1,-1,"metal"
63,-2.0,-2,-1,-1,"jazz"
64,-0.20866749435663223,402,65,66,"hiphop"
65,-2.0,-2,-1,-1,"hiphop"
66,0.12397900223731995,344,67,68,"disco"
67,-2.0,-2,-1,-1,"disco"
68,-2.0,-2,-1,-1,"hiphop"
69,2.61484158039093,2,70,97,"jazz"
70,0.18526799976825714,339,71,88,"classical"
71,-0.34617599844932556,369,72,77,"classical"
72,0.7293610125780106,327,73,76,"classical"
73,-0.29697850346565247,79,74,75,"classical"
74,-2.0,-2,-1,-1,"classical"
75,-2.0,-2,-1,-1,"jazz"
76,-2.0,-2,-1,-1,"disco"
77,-0.24632550030946732,76,78,85,"jazz"
78,-0.21528099477291107,49,79,80,"blues"
79,-2.0,-2,-1,-1,"blues"
80,-0.5585649907588959,478,81,82,"classical"
81,-2.0,-2,-1,-1,"blues"
82,1.7676430344581604,286,83,84,"classical"
83,-2.0,-2,-1,-1,"classical"
84,-2.0,-2,-1,-1,"jazz"
85,-0.3153349906206131,177,86,87,"jazz"
86,-2.0,-2,-1,-1,"jazz"
87,-2.0,-2,-1,-1,"country"
88,-0.751801997423172,502,89,90,"blues"
89,-2.0,-2,-1,-1,"rock"
90,0.441879004240036,41,91,94,"blues"
91,-0.3822450041770935,510,92,93,"blues"
92,-2.0,-2,-1,-1,"blues"
93,-2.0,-2,-1,-1,"pop"
94,-0.24753400683403015,79,95,96,"classical"
95,-2.0,-2,-1,-1,"classical"
96,-2.0,-2,-1,-1,"jazz"
97,1.141350507736206,256,98,173,"jazz"
98,-0.28630800545215607,159,99,172,"jazz"
99,-0.5763294994831085,239,100,135,"jazz"
100,-0.609142005443573,250,101,128,"rock"
101,-0.6145199835300446,252,102,125,"rock"
102,-0.2639109939336777,80,103,112,"rock"
103,-0.6088669896125793,199,104,105,"disco"
104,-2.0,-2,-1,-1,"disco"
105,0.40524500608444214,308,106,107,"country"
106,-2.0,-2,-1,-1,"country"
107,2.350859582424164,266,108,109,"classical"
108,-2.0,-2,-1,-1,"disco"
109,0.08997300267219543,29,110,111,"classical"
110,-2.0,-2,-1,-1,"rock"
111,-2.0,-2,-1,-1,"classical"
112,1.8142984509468079,273,113,118,"rock"
113,-0.07119200378656387,429,114,117,"rock"
114,0.002831004559993744,97,115,116,"rock"
115,-2.0,-2,-1,-1,"rock"
116,-2.0,-2,-1,-1,"disco"
117,-2.0,-2,-1,-1,"disco"
118,1.102257490158081,21,119,124,"blues"
119,-0.15916399657726288,61,120,121,"disco"
120,-2.0,-2,-1,-1,"pop"
121,1.2196530103683472,36,122,123,"disco"
122,-2.0,-2,-1,-1,"rock"
123,-2.0,-2,-1,-1,"disco"
124,-2.0,-2,-1,-1,"blues"
125,-0.40736299753189087,496,126,127,"jazz"
126,-2.0,-2,-1,-1,"jazz"
127,-2.0,-2,-1,-1,"classical"
128,2.865522027015686,265,129,130,"country"
129,-2.0,-2,-1,-1,"country"
130,0.1018469980917871,308,131,132,"disco"
131,-2.0,-2,-1,-1,"rock"
132,-0.013179000467061996,336,133,134,"disco"
133,-2.0,-2,-1,-1,"disco"
134,-2.0,-2,-1,-1,"metal"
135,-0.3055350035429001,410,136,157,"jazz"
136,-0.2889159917831421,336,137,138,"jazz"
137,-2.0,-2,-1,-1,"classical"
138,-0.2760850042104721,424,139,156,"jazz"
139,-0.3086550086736679,69,140,145,"jazz"
140,-0.436364009976387,449,141,144,"country"
141,1.33041051030159,283,142,143,"classical"
142,-2.0,-2,-1,-1,"classical"
143,-2.0,-2,-1,-1,"jazz"
144,-2.0,-2,-1,-1,"country"
145,-0.1025370005518198,357,146,153,"jazz"
146,5.533883571624756,3,147,148,"jazz"
147,-2.0,-2,-1,-1,"jazz"
148,0.4554685205221176,299,149,152,"jazz"
149,-0.3543284982442856,413,150,151,"country"
150,-2.0,-2,-1,-1,"reggae"
151,-2.0,-2,-1,-1,"country"
152,-2.0,-2,-1,-1,"jazz"
153,-0.5008530020713806,422,154,155,"country"
154,-2.0,-2,-1,-1,"reggae"
155,-2.0,-2,-1,-1,"country"
156,-2.0,-2,-1,-1,"disco"
157,0.9585995078086853,282,158,169,"blues"
158,-0.31130048632621765,119,159,162,"blues"
159,-0.39259299635887146,128,160,161,"blues"
160,-2.0,-2,-1,-1,"rock"
161,-2.0,-2,-1,-1,"blues"
162,-0.28647950291633606,406,163,164,"reggae"
163,-2.0,-2,-1,-1,"reggae"
164,-0.16422850266098976,49,165,166,"hiphop"
165,-2.0,-2,-1,-1,"hiphop"
166,-0.3647475093603134,462,167,168,"jazz"
167,-2.0,-2,-1,-1,"metal"
168,-2.0,-2,-1,-1,"jazz"
169,0.9443950057029724,17,170,171,"country"
170,-2.0,-2,-1,-1,"country"
171,-2.0,-2,-1,-1,"disco"
172,-2.0,-2,-1,-1,"blues"
173,-0.4037350118160248,509,174,257,"pop"
174,0.1759670004248619,16,175,176,"country"
175,-2.0,-2,-1,-1,"blues"
176,3.9901795387268066,265,177,252,"country"
177,-0.313834011554718,422,178,227,"rock"
178,0.3471740037202835,329,179,218,"country"
179,0.1762849986553192,328,180,213,"country"
180,-0.32919250428676605,390,181,194,"country"
181,-0.6982874870300293,214,182,183,"country"
182,-2.0,-2,-1,-1,"metal"
183,-0.38757599890232086,155,184,191,"country"
184,-0.24285849183797836,346,185,188,"country"
185,-0.5057394951581955,236,186,187,"classical"
186,-2.0,-2,-1,-1,"pop"
187,-2.0,-2,-1,-1,"classical"
188,-0.2743779942393303,381,189,190,"country"
189,-2.0,-2,-1,-1,"country"
190,-2.0,-2,-1,-1,"blues"
191,-0.3416130095720291,391,192,193,"classical"
192,-2.0,-2,-1,-1,"classical"
193,-2.0,-2,-1,-1,"jazz"
194,1.9930809140205383,11,195,212,"disco"
195,6.008471965789795,2,196,199,"disco"
196,0.4416164830327034,319,197,198,"disco"
197,-2.0,-2,-1,-1,"disco"
198,-2.0,-2,-1,-1,"hiphop"
199,-0.4308134913444519,130,200,201,"country"
200,-2.0,-2,-1,-1,"country"
201,-0.5763065218925476,474,202,203,"blues"
202,-2.0,-2,-1,-1,"rock"
203,0.12486900016665459,296,204,205,"blues"
204,-2.0,-2,-1,-1,"jazz"
205,1.2185670137405396,9,206,207,"blues"
206,-2.0,-2,-1,-1,"blues"
207,-0.5133334845304489,221,208,209,"hiphop"
208,-2.0,-2,-1,-1,"hiphop"
209,1.2349654734134674,15,210,211,"pop"
210,-2.0,-2,-1,-1,"pop"
211,-2.0,-2,-1,-1,"reggae"
212,-2.0,-2,-1,-1,"rock"
213,-0.5221045017242432,200,214,217,"reggae"
214,0.8637490272521973,22,215,216,"jazz"
215,-2.0,-2,-1,-1,"jazz"
216,-2.0,-2,-1,-1,"pop"
217,-2.0,-2,-1,-1,"reggae"
218,-0.42958249151706696,427,219,222,"blues"
219,-0.4806475192308426,394,220,221,"blues"
220,-2.0,-2,-1,-1,"pop"
221,-2.0,-2,-1,-1,"blues"
222,-0.43801599740982056,142,223,224,"disco"
223,-2.0,-2,-1,-1,"disco"
224,-0.38534700870513916,119,225,226,"blues"
225,-2.0,-2,-1,-1,"metal"
226,-2.0,-2,-1,-1,"blues"
227,3.12270450592041,5,228,237,"rock"
228,-0.5164054930210114,507,229,234,"hiphop"
229,-0.2736399918794632,94,230,231,"hiphop"
230,-2.0,-2,-1,-1,"disco"
231,3.5102649927139282,4,232,233,"hiphop"
232,-2.0,-2,-1,-1,"hiphop"
233,-2.0,-2,-1,-1,"metal"
234,1.7731449604034424,277,235,236,"reggae"
235,-2.0,-2,-1,-1,"reggae"
236,-2.0,-2,-1,-1,"country"
237,0.5106119960546494,280,238,241,"rock"
238,1.0300244688987732,275,239,240,"metal"
239,-2.0,-2,-1,-1,"metal"
240,-2.0,-2,-1,-1,"rock"
241,-0.19289400428533554,52,242,247,"rock"
242,-0.31678299605846405,90,243,244,"blues"
243,-2.0,-2,-1,-1,"blues"
244,-0.43131349980831146,254,245,246,"country"
245,-2.0,-2,-1,-1,"reggae"
246,-2.0,-2,-1,-1,"country"
247,1.6644325256347656,267,248,251,"rock"
248,-0.24592199176549911,389,249,250,"country"
249,-2.0,-2,-1,-1,"rock"
250,-2.0,-2,-1,-1,"country"
251,-2.0,-2,-1,-1,"rock"
252,-0.2265314981341362,341,253,256,"country"
253,0.9699880108237267,282,254,255,"blues"
254,-2.0,-2,-1,-1,"jazz"
255,-2.0,-2,-1,-1,"blues"
256,-2.0,-2,-1,-1,"country"
257,1.2582255005836487,8,258,263,"pop"
258,-0.18258799612522125,58,259,262,"reggae"
259,-0.33302100002765656,82,260,261,"reggae"
260,-2.0,-2,-1,-1,"pop"
261,-2.0,-2,-1,-1,"reggae"
262,-2.0,-2,-1,-1,"hiphop"
263,2.343020439147949,270,264,271,"pop"
264,-0.06455249944701791,442,265,270,"pop"
265,3.34811794757843,266,266,269,"pop"
266,0.0438190009444952,61,267,268,"pop"
267,-2.0,-2,-1,-1,"pop"
268,-2.0,-2,-1,-1,"hiphop"
269,-2.0,-2,-1,-1,"rock"
270,-2.0,-2,-1,-1,"jazz"
271,-0.23913200199604034,494,272,279,"rock"
272,-0.09000499732792377,334,273,274,"rock"
273,-2.0,-2,-1,-1,"rock"
274,-0.35902850329875946,507,275,276,"jazz"
275,-2.0,-2,-1,-1,"jazz"
276,-0.3563909977674484,96,277,278,"reggae"
277,-2.0,-2,-1,-1,"disco"
278,-2.0,-2,-1,-1,"reggae"
279,-0.47165150940418243,228,280,281,"pop"
280,-2.0,-2,-1,-1,"country"
281,-2.0,-2,-1,-1,"pop"
282,-0.14113550260663033,90,283,298,"metal"
283,-0.4974620044231415,150,284,293,"blues"
284,0.2183765023946762,74,285,290,"rock"
285,1.5608850121498108,287,286,287,"rock"
286,-2.0,-2,-1,-1,"rock"
287,0.05049449950456619,333,288,289,"classical"
