node_id,threshold,feature_id,left_children_id,right_children_id,class
0,0.24398799985647202,73,1,300,"metal"
1,-0.33140599727630615,127,2,221,"hiphop"
2,-0.3058614879846573,468,3,198,"rock"
3,-0.18292900174856186,335,4,39,"rock"
4,-0.2789500057697296,67,5,20,"classical"
5,-0.39711399376392365,97,6,13,"classical"
6,-0.27986449003219604,348,7,10,"pop"
7,-0.4510210007429123,200,8,9,"pop"
8,-2.0,-2,-1,-1,"pop"
9,-2.0,-2,-1,-1,"blues"
10,0.28624248795676976,29,11,12,"rock"
11,-2.0,-2,-1,-1,"reggae"
12,-2.0,-2,-1,-1,"rock"
13,-0.32253600656986237,73,14,17,"classical"
14,-0.2601824998855591,392,15,16,"jazz"
15,-2.0,-2,-1,-1,"jazz"
16,-2.0,-2,-1,-1,"rock"
17,2.1214465498924255,20,18,19,"classical"
18,-2.0,-2,-1,-1,"classical"
19,-2.0,-2,-1,-1,"rock"
20,-0.12158649787306786,65,21,28,"jazz"
21,-0.27080199867486954,391,22,25,"jazz"
22,-0.5277374982833862,474,23,24,"jazz"
23,-2.0,-2,-1,-1,"rock"
24,-2.0,-2,-1,-1,"jazz"
25,-0.5198479890823364,232,26,27,"classical"
26,-2.0,-2,-1,-1,"classical"
27,-2.0,-2,-1,-1,"reggae"
28,3.1189215183258057,264,29,38,"classical"
29,-0.0814924988662824,46,30,31,"country"
30,-2.0,-2,-1,-1,"pop"
31,-0.5943030118942261,482,32,33,"country"
32,-2.0,-2,-1,-1,"disco"
33,-0.43733400106430054,431,34,37,"country"
34,-0.5263735055923462,462,35,36,"jazz"
35,-2.0,-2,-1,-1,"jazz"
36,-2.0,-2,-1,-1,"reggae"
37,-2.0,-2,-1,-1,"country"
38,-2.0,-2,-1,-1,"classical"
39,-0.6358650028705597,211,40,69,"rock"
40,-0.3307594954967499,379,41,46,"rock"
41,-0.3608054965734482,141,42,45,"rock"
42,-0.2296134978532791,69,43,44,"rock"
43,-2.0,-2,-1,-1,"reggae"
44,-2.0,-2,-1,-1,"rock"
45,-2.0,-2,-1,-1,"metal"
46,-0.4312234967947006,103,47,50,"rock"
47,-0.47652000188827515,101,48,49,"rock"
48,-2.0,-2,-1,-1,"blues"
49,-2.0,-2,-1,-1,"rock"
50,1.0331549644470215,287,51,60,"disco"
51,2.7367745637893677,264,52,59,"rock"
52,-0.7062320113182068,218,53,58,"blues"
53,-0.01951500214636326,357,54,55,"metal"
54,-2.0,-2,-1,-1,"metal"
55,-0.664479523897171,494,56,57,"hiphop"
56,-2.0,-2,-1,-1,"reggae"
57,-2.0,-2,-1,-1,"hiphop"
58,-2.0,-2,-1,-1,"blues"
59,-2.0,-2,-1,-1,"rock"
60,-0.24448850005865097,100,61,64,"disco"
61,-0.25086550414562225,416,62,63,"disco"
62,-2.0,-2,-1,-1,"disco"
63,-2.0,-2,-1,-1,"rock"
64,0.14283250737935305,61,65,66,"country"
65,-2.0,-2,-1,-1,"country"
66,-0.6369574964046478,189,67,68,"reggae"
67,-2.0,-2,-1,-1,"reggae"
68,-2.0,-2,-1,-1,"rock"
69,6.061531066894531,259,70,173,"country"
70,-0.47973300516605377,424,71,82,"country"
71,-0.50552898645401,119,72,75,"jazz"
72,-0.505888506770134,399,73,74,"classical"
73,-2.0,-2,-1,-1,"country"
74,-2.0,-2,-1,-1,"classical"
75,1.515891969203949,262,76,79,"jazz"
76,0.04067250061780214,323,77,78,"reggae"
77,-2.0,-2,-1,-1,"classical"
78,-2.0,-2,-1,-1,"reggae"
79,0.1305670030415058,53,80,81,"jazz"
80,-2.0,-2,-1,-1,"jazz"
81,-2.0,-2,-1,-1,"rock"
82,-0.44157449901103973,474,83,134,"country"
83,0.02645349968224764,19,84,89,"country"
84,-0.17219050228595734,366,85,86,"blues"
85,-2.0,-2,-1,-1,"blues"
86,0.17824100330471992,25,87,88,"hiphop"
87,-2.0,-2,-1,-1,"hiphop"
88,-2.0,-2,-1,-1,"jazz"
89,-0.18701700121164322,369,90,125,"country"
90,-0.4263329952955246,148,91,124,"country"
91,-0.29515451192855835,346,92,95,"country"
92,0.7922009825706482,291,93,94,"classical"
93,-2.0,-2,-1,-1,"classical"
94,-2.0,-2,-1,-1,"country"
95,0.2782590091228485,313,96,111,"country"
