node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.02807449921965599,70,1,268,"blues"
1,-0.24846649914979935,376,2,153,"blues"
2,-0.6516144871711731,476,3,8,"classical"
3,-0.40414150059223175,120,4,5,"rock"
4,-2.0,-2,-1,-1,"rock"
5,2.281543016433716,288,6,7,"blues"
6,-2.0,-2,-1,-1,"blues"
7,-2.0,-2,-1,-1,"metal"
8,-0.35414600372314453,362,9,40,"classical"
9,-0.2670994997024536,71,10,25,"classical"
10,0.6189579963684082,21,11,18,"classical"
11,-0.15998899936676025,348,12,17,"jazz"
12,-0.3233190029859543,67,13,14,"classical"
13,-2.0,-2,-1,-1,"classical"
14,-0.41207849979400635,363,15,16,"country"
15,-2.0,-2,-1,-1,"country"
16,-2.0,-2,-1,-1,"disco"
17,-2.0,-2,-1,-1,"jazz"
18,-0.5878674983978271,244,19,22,"classical"
19,-0.6114134788513184,206,20,21,"country"
20,-2.0,-2,-1,-1,"rock"
21,-2.0,-2,-1,-1,"country"
22,-0.3838395029306412,493,23,24,"classical"
23,-2.0,-2,-1,-1,"classical"
24,-2.0,-2,-1,-1,"pop"
25,3.9605449438095093,264,26,39,"jazz"
26,2.366660475730896,5,27,28,"jazz"
27,-2.0,-2,-1,-1,"pop"
28,0.09148899931460619,39,29,30,"jazz"
29,-2.0,-2,-1,-1,"jazz"
30,1.6411579847335815,14,31,38,"classical"
31,0.02169650048017502,62,32,33,"blues"
32,-2.0,-2,-1,-1,"blues"
33,-0.42026400566101074,364,34,35,"country"
34,-2.0,-2,-1,-1,"rock"
35,0.31971949338912964,40,36,37,"country"
36,-2.0,-2,-1,-1,"jazz"
37,-2.0,-2,-1,-1,"country"
38,-2.0,-2,-1,-1,"classical"
39,-2.0,-2,-1,-1,"country"
40,-0.380125492811203,507,41,124,"country"
41,-0.28186850249767303,386,42,93,"country"
42,0.7676010131835938,279,43,60,"country"
43,-0.3792479932308197,414,44,53,"blues"
44,0.08725449629127979,29,45,46,"blues"
45,-2.0,-2,-1,-1,"blues"
46,1.5393494963645935,288,47,52,"jazz"
47,0.0821714997291565,50,48,49,"blues"
48,-2.0,-2,-1,-1,"country"
49,0.2870109863579273,52,50,51,"blues"
50,-2.0,-2,-1,-1,"reggae"
51,-2.0,-2,-1,-1,"blues"
52,-2.0,-2,-1,-1,"jazz"
53,0.0778839997947216,317,54,59,"classical"
54,-0.23279549181461334,412,55,58,"disco"
55,-0.4201125055551529,231,56,57,"jazz"
56,-2.0,-2,-1,-1,"rock"
57,-2.0,-2,-1,-1,"jazz"
58,-2.0,-2,-1,-1,"disco"
59,-2.0,-2,-1,-1,"classical"
60,-0.36184750497341156,381,61,80,"country"
61,-0.49411100149154663,445,62,69,"jazz"
62,1.3175660371780396,285,63,64,"blues"
63,-2.0,-2,-1,-1,"rock"
64,-0.5164719820022583,125,65,68,"blues"
65,-0.7302820086479187,254,66,67,"classical"
66,-2.0,-2,-1,-1,"disco"
67,-2.0,-2,-1,-1,"classical"
68,-2.0,-2,-1,-1,"blues"
69,-0.4890880137681961,139,70,71,"jazz"
70,-2.0,-2,-1,-1,"country"
71,3.7713730335235596,269,72,75,"jazz"
72,-0.43273548781871796,244,73,74,"jazz"
73,-2.0,-2,-1,-1,"jazz"
74,-2.0,-2,-1,-1,"classical"
75,-0.3084840029478073,72,76,77,"country"
76,-2.0,-2,-1,-1,"country"
77,-0.3195509910583496,69,78,79,"blues"
78,-2.0,-2,-1,-1,"classical"
