node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.026161001063883305,91,1,300,"country"
1,2.2317330837249756,6,2,135,"country"
2,-0.34838299453258514,433,3,74,"reggae"
3,2.4953064918518066,1,4,27,"jazz"
4,-0.29769550263881683,59,5,10,"classical"
5,1.6873760223388672,19,6,7,"classical"
6,-2.0,-2,-1,-1,"classical"
7,-0.46215251088142395,493,8,9,"pop"
8,-2.0,-2,-1,-1,"disco"
9,-2.0,-2,-1,-1,"pop"
10,-0.14875850081443787,354,11,18,"jazz"
11,0.9677205383777618,256,12,17,"jazz"
12,-0.2455589920282364,404,13,16,"jazz"
13,0.704414501786232,33,14,15,"jazz"
14,-2.0,-2,-1,-1,"jazz"
15,-2.0,-2,-1,-1,"classical"
16,-2.0,-2,-1,-1,"blues"
17,-2.0,-2,-1,-1,"classical"
18,-0.45689599215984344,156,19,24,"classical"
19,-0.5060374885797501,170,20,23,"disco"
20,-0.33174100518226624,131,21,22,"rock"
21,-2.0,-2,-1,-1,"rock"
22,-2.0,-2,-1,-1,"jazz"
23,-2.0,-2,-1,-1,"disco"
24,0.10452199634164572,343,25,26,"classical"
25,-2.0,-2,-1,-1,"classical"
26,-2.0,-2,-1,-1,"jazz"
27,-0.4982934892177582,502,28,51,"disco"
28,4.360929012298584,259,29,34,"disco"
29,0.381569504737854,328,30,31,"country"
30,-2.0,-2,-1,-1,"country"
31,0.4664829820394516,42,32,33,"metal"
32,-2.0,-2,-1,-1,"reggae"
33,-2.0,-2,-1,-1,"metal"
34,-0.3684860020875931,420,35,48,"disco"
35,-0.25054699927568436,79,36,37,"jazz"
36,-2.0,-2,-1,-1,"rock"
37,-0.5539770126342773,206,38,45,"jazz"
38,0.6496574878692627,303,39,44,"hiphop"
39,-0.602063000202179,196,40,41,"disco"
40,-2.0,-2,-1,-1,"disco"
41,-0.6365914940834045,473,42,43,"metal"
42,-2.0,-2,-1,-1,"metal"
43,-2.0,-2,-1,-1,"reggae"
44,-2.0,-2,-1,-1,"hiphop"
45,-0.45328448712825775,425,46,47,"jazz"
46,-2.0,-2,-1,-1,"country"
47,-2.0,-2,-1,-1,"jazz"
48,-0.4313345104455948,191,49,50,"disco"
49,-2.0,-2,-1,-1,"disco"
50,-2.0,-2,-1,-1,"hiphop"
51,0.289961501955986,335,52,71,"pop"
52,-0.362481489777565,114,53,66,"pop"
53,0.3463285118341446,304,54,61,"pop"
54,-0.4911614954471588,201,55,56,"reggae"
55,-2.0,-2,-1,-1,"reggae"
56,-0.3432224988937378,473,57,58,"disco"
57,-2.0,-2,-1,-1,"disco"
58,-0.19303249567747116,371,59,60,"pop"
59,-2.0,-2,-1,-1,"metal"
60,-2.0,-2,-1,-1,"pop"
61,2.661518931388855,5,62,65,"pop"
62,-0.3686220049858093,113,63,64,"pop"
63,-2.0,-2,-1,-1,"pop"
64,-2.0,-2,-1,-1,"reggae"
65,-2.0,-2,-1,-1,"rock"
66,0.06153900141362101,339,67,70,"jazz"
67,-0.4576519876718521,475,68,69,"jazz"
68,-2.0,-2,-1,-1,"pop"
69,-2.0,-2,-1,-1,"jazz"
70,-2.0,-2,-1,-1,"reggae"
71,-0.5887340009212494,202,72,73,"hiphop"
72,-2.0,-2,-1,-1,"jazz"
73,-2.0,-2,-1,-1,"hiphop"
74,-0.296594500541687,64,75,88,"reggae"
75,-0.30286599695682526,462,76,83,"pop"
76,-0.48027297854423523,180,77,78,"country"
77,-2.0,-2,-1,-1,"country"
78,1.7493984699249268,265,79,80,"disco"
79,-2.0,-2,-1,-1,"reggae"
80,-0.3601604998111725,130,81,82,"disco"
81,-2.0,-2,-1,-1,"jazz"
82,-2.0,-2,-1,-1,"disco"
83,-0.16474349796772003,457,84,85,"pop"
84,-2.0,-2,-1,-1,"pop"
85,-0.5256559997797012,157,86,87,"reggae"
86,-2.0,-2,-1,-1,"pop"
87,-2.0,-2,-1,-1,"reggae"
88,-0.5091460049152374,483,89,98,"reggae"
89,-0.14429700374603271,69,90,93,"disco"
90,-0.4186814874410629,99,91,92,"disco"
91,-2.0,-2,-1,-1,"country"
92,-2.0,-2,-1,-1,"disco"
93,-0.09684149920940399,77,94,95,"hiphop"
94,-2.0,-2,-1,-1,"hiphop"
95,-0.5633525103330612,190,96,97,"metal"
96,-2.0,-2,-1,-1,"rock"
97,-2.0,-2,-1,-1,"metal"
98,-0.101842500269413,316,99,104,"reggae"
99,-0.27638550102710724,437,100,101,"classical"
100,-2.0,-2,-1,-1,"classical"
101,2.109556496143341,11,102,103,"jazz"
102,-2.0,-2,-1,-1,"blues"
