node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.1989770010113716,34,1,74,"reggae"
1,-0.15816999971866608,26,2,15,"reggae"
2,-0.3316110074520111,7,3,4,"classical"
3,-2.0,-2,-1,-1,"classical"
4,-0.2712710052728653,19,5,10,"jazz"
5,0.9323704838752747,22,6,9,"jazz"
6,-0.2299555018544197,12,7,8,"jazz"
7,-2.0,-2,-1,-1,"jazz"
8,-2.0,-2,-1,-1,"metal"
9,-2.0,-2,-1,-1,"classical"
10,-0.1809074953198433,29,11,12,"pop"
11,-2.0,-2,-1,-1,"metal"
12,-0.2457449957728386,5,13,14,"pop"
13,-2.0,-2,-1,-1,"reggae"
14,-2.0,-2,-1,-1,"pop"
15,0.4278625100851059,2,16,35,"reggae"
16,-0.232014000415802,37,17,20,"hiphop"
17,-0.23488999903202057,38,18,19,"hiphop"
18,-2.0,-2,-1,-1,"hiphop"
19,-2.0,-2,-1,-1,"reggae"
20,-0.24245000630617142,7,21,32,"hiphop"
21,0.7537434995174408,0,22,31,"hiphop"
22,-0.25485649704933167,14,23,30,"rock"
23,-0.12266450002789497,26,24,25,"blues"
24,-2.0,-2,-1,-1,"jazz"
25,-0.2834559977054596,7,26,27,"blues"
26,-2.0,-2,-1,-1,"blues"
27,-0.26562100648880005,17,28,29,"disco"
28,-2.0,-2,-1,-1,"reggae"
29,-2.0,-2,-1,-1,"disco"
30,-2.0,-2,-1,-1,"rock"
31,-2.0,-2,-1,-1,"hiphop"
32,-0.25469599664211273,41,33,34,"pop"
33,-2.0,-2,-1,-1,"reggae"
34,-2.0,-2,-1,-1,"pop"
35,-0.22379950433969498,36,36,53,"reggae"
36,-0.1988144963979721,32,37,48,"reggae"
37,-0.26234449446201324,40,38,41,"reggae"
38,-0.12956199795007706,21,39,40,"reggae"
39,-2.0,-2,-1,-1,"country"
40,-2.0,-2,-1,-1,"reggae"
41,-0.2220190018415451,34,42,45,"blues"
42,-0.061986501794308424,21,43,44,"rock"
43,-2.0,-2,-1,-1,"rock"
44,-2.0,-2,-1,-1,"hiphop"
45,-0.2995235025882721,9,46,47,"blues"
46,-2.0,-2,-1,-1,"blues"
47,-2.0,-2,-1,-1,"metal"
48,-0.2546920031309128,13,49,52,"reggae"
49,-0.26884549856185913,41,50,51,"reggae"
50,-2.0,-2,-1,-1,"rock"
51,-2.0,-2,-1,-1,"reggae"
52,-2.0,-2,-1,-1,"hiphop"
53,-0.17523500323295593,4,54,57,"blues"
54,0.6338250041007996,2,55,56,"disco"
55,-2.0,-2,-1,-1,"disco"
56,-2.0,-2,-1,-1,"rock"
57,-0.19779150187969208,8,58,73,"blues"
58,-0.17589599639177322,6,59,68,"country"
59,-0.197051502764225,33,60,67,"country"
60,-0.058535998687148094,24,61,62,"country"
61,-2.0,-2,-1,-1,"country"
62,-0.2854755073785782,8,63,64,"blues"
63,-2.0,-2,-1,-1,"blues"
64,-0.25430450588464737,12,65,66,"hiphop"
65,-2.0,-2,-1,-1,"hiphop"
66,-2.0,-2,-1,-1,"pop"
67,-2.0,-2,-1,-1,"jazz"
68,-0.08803949877619743,25,69,72,"reggae"
69,-0.25569500774145126,18,70,71,"reggae"
70,-2.0,-2,-1,-1,"rock"
71,-2.0,-2,-1,-1,"reggae"
72,-2.0,-2,-1,-1,"reggae"
73,-2.0,-2,-1,-1,"blues"
74,0.7144260108470917,0,75,88,"classical"
75,-0.24825949221849442,11,76,85,"classical"
76,-0.23900000005960464,6,77,78,"classical"
77,-2.0,-2,-1,-1,"classical"
78,-0.05553000047802925,24,79,80,"classical"
79,-2.0,-2,-1,-1,"classical"
80,-0.26927900314331055,9,81,84,"metal"
81,-0.12786149978637695,27,82,83,"disco"
82,-2.0,-2,-1,-1,"rock"
83,-2.0,-2,-1,-1,"disco"
84,-2.0,-2,-1,-1,"metal"
85,-0.3065579980611801,14,86,87,"country"
86,-2.0,-2,-1,-1,"jazz"
87,-2.0,-2,-1,-1,"country"
88,-0.22965449839830399,16,89,150,"rock"
89,-0.21430899947881699,38,90,119,"pop"
90,-0.014201499987393618,23,91,96,"country"
91,-0.21759400516748428,39,92,95,"country"
92,-0.14540649950504303,21,93,94,"country"
93,-2.0,-2,-1,-1,"country"
94,-2.0,-2,-1,-1,"blues"
95,-2.0,-2,-1,-1,"rock"
96,-0.25546151399612427,19,97,116,"disco"
97,-0.18416950106620789,8,98,115,"disco"
98,-0.2710760086774826,13,99,106,"disco"
99,-0.2889859974384308,7,100,105,"blues"
100,-0.2894259989261627,8,101,102,"blues"
101,-2.0,-2,-1,-1,"jazz"
102,6.26645040512085,1,103,104,"blues"
103,-2.0,-2,-1,-1,"blues"
104,-2.0,-2,-1,-1,"hiphop"
105,-2.0,-2,-1,-1,"disco"
106,-0.1239829994738102,25,107,110,"country"
107,-0.25625499337911606,9,108,109,"country"
108,-2.0,-2,-1,-1,"country"
109,-2.0,-2,-1,-1,"rock"
110,-0.23202049732208252,40,111,114,"pop"
111,0.7776165008544922,0,112,113,"disco"
112,-2.0,-2,-1,-1,"disco"
113,-2.0,-2,-1,-1,"reggae"
114,-2.0,-2,-1,-1,"pop"
115,-2.0,-2,-1,-1,"hiphop"
116,-0.23074449598789215,13,117,118,"reggae"
117,-2.0,-2,-1,-1,"rock"
118,-2.0,-2,-1,-1,"reggae"
119,-0.22791700065135956,39,120,121,"pop"
120,-2.0,-2,-1,-1,"jazz"
121,-0.29111599922180176,3,122,131,"pop"
122,-0.24071349948644638,12,123,128,"disco"
123,-0.26349399983882904,18,124,127,"disco"
124,-0.5055820047855377,3,125,126,"classical"
125,-2.0,-2,-1,-1,"classical"
126,-2.0,-2,-1,-1,"country"
127,-2.0,-2,-1,-1,"disco"
128,0.5198814868927002,2,129,130,"rock"
129,-2.0,-2,-1,-1,"rock"
130,-2.0,-2,-1,-1,"pop"
131,-0.04828399978578091,23,132,141,"pop"
132,-0.13532400131225586,26,133,140,"disco"
133,-0.17740000039339066,32,134,139,"country"
134,-0.24836000055074692,13,135,136,"metal"
135,-2.0,-2,-1,-1,"metal"
136,-0.22708699852228165,10,137,138,"blues"
137,-2.0,-2,-1,-1,"blues"
138,-2.0,-2,-1,-1,"metal"
139,-2.0,-2,-1,-1,"country"
140,-2.0,-2,-1,-1,"disco"
141,-0.2823510020971298,7,142,145,"pop"
142,0.7443339824676514,0,143,144,"disco"
143,-2.0,-2,-1,-1,"hiphop"
144,-2.0,-2,-1,-1,"disco"
145,-0.2425054982304573,10,146,147,"pop"
146,-2.0,-2,-1,-1,"rock"
147,-0.0911909993737936,4,148,149,"pop"
148,-2.0,-2,-1,-1,"pop"
149,-2.0,-2,-1,-1,"rock"
150,6.3087475299835205,1,151,168,"metal"
151,-0.22415000200271606,14,152,163,"rock"
152,-0.20138700306415558,38,153,160,"blues"
153,-0.18098850548267365,31,154,155,"metal"
154,-2.0,-2,-1,-1,"metal"
155,-0.138604998588562,25,156,157,"country"
156,-2.0,-2,-1,-1,"jazz"
157,-0.07244250364601612,4,158,159,"country"
158,-2.0,-2,-1,-1,"pop"
159,-2.0,-2,-1,-1,"country"
160,-0.24034249782562256,18,161,162,"blues"
161,-2.0,-2,-1,-1,"rock"
162,-2.0,-2,-1,-1,"blues"
163,-0.19158600270748138,35,164,167,"rock"
164,-0.2649025022983551,5,165,166,"metal"
165,-2.0,-2,-1,-1,"rock"
166,-2.0,-2,-1,-1,"metal"
167,-2.0,-2,-1,-1,"rock"
168,-2.0,-2,-1,-1,"metal"
