node_id,threshold,feature_id,left_children_id,right_children_id,class
0,1.0035695135593414,2,1,154,"pop"
1,-0.05222199857234955,4,2,105,"pop"
2,0.7558854818344116,0,3,46,"pop"
3,-0.16920899599790573,21,4,11,"disco"
4,-0.20343200117349625,36,5,6,"rock"
5,-2.0,-2,-1,-1,"rock"
6,-0.23385050147771835,18,7,8,"country"
7,-2.0,-2,-1,-1,"country"
8,-0.20379599928855896,6,9,10,"metal"
9,-2.0,-2,-1,-1,"metal"
10,-2.0,-2,-1,-1,"rock"
11,-0.21486049890518188,36,12,27,"disco"
12,-0.24390750378370285,5,13,18,"reggae"
13,-0.27035149931907654,8,14,15,"blues"
14,-2.0,-2,-1,-1,"blues"
15,-0.3306500017642975,3,16,17,"classical"
16,-2.0,-2,-1,-1,"disco"
17,-2.0,-2,-1,-1,"classical"
18,-0.2906714975833893,8,19,20,"reggae"
19,-2.0,-2,-1,-1,"pop"
20,-0.2659199982881546,20,21,26,"reggae"
21,-0.253043994307518,13,22,25,"reggae"
22,0.684592992067337,0,23,24,"reggae"
23,-2.0,-2,-1,-1,"rock"
24,-2.0,-2,-1,-1,"reggae"
25,-2.0,-2,-1,-1,"disco"
26,-2.0,-2,-1,-1,"blues"
27,-0.15660949796438217,26,28,29,"disco"
28,-2.0,-2,-1,-1,"jazz"
29,-0.26889050006866455,6,30,31,"disco"
30,-2.0,-2,-1,-1,"jazz"
31,-0.16328000277280807,29,32,39,"disco"
32,-0.23941949754953384,14,33,34,"disco"
33,-2.0,-2,-1,-1,"disco"
34,-0.2181820049881935,38,35,36,"disco"
35,-2.0,-2,-1,-1,"disco"
36,-0.2581299990415573,19,37,38,"jazz"
37,-2.0,-2,-1,-1,"jazz"
38,-2.0,-2,-1,-1,"rock"
39,-0.22312599420547485,13,40,45,"country"
40,-0.1514279991388321,28,41,42,"country"
41,-2.0,-2,-1,-1,"country"
42,-0.21265900135040283,39,43,44,"disco"
43,-2.0,-2,-1,-1,"hiphop"
44,-2.0,-2,-1,-1,"disco"
45,-2.0,-2,-1,-1,"reggae"
46,0.4889644980430603,2,47,78,"pop"
47,-0.16685350239276886,4,48,57,"pop"
48,-0.1899145022034645,36,49,56,"pop"
49,-0.17271649837493896,21,50,51,"pop"
50,-2.0,-2,-1,-1,"disco"
51,-0.23578550666570663,8,52,53,"pop"
52,-2.0,-2,-1,-1,"pop"
53,-0.25804150104522705,9,54,55,"disco"
54,-2.0,-2,-1,-1,"disco"
55,-2.0,-2,-1,-1,"pop"
56,-2.0,-2,-1,-1,"rock"
57,-0.13981249928474426,26,58,67,"hiphop"
58,-0.1986905038356781,6,59,62,"pop"
59,-0.20706050097942352,38,60,61,"pop"
60,-2.0,-2,-1,-1,"pop"
61,-2.0,-2,-1,-1,"jazz"
62,-0.215549498796463,37,63,64,"blues"
63,-2.0,-2,-1,-1,"disco"
64,-0.11347650364041328,23,65,66,"blues"
65,-2.0,-2,-1,-1,"country"
66,-2.0,-2,-1,-1,"blues"
67,-0.22707799822092056,8,68,73,"hiphop"
68,-0.21393699944019318,37,69,70,"hiphop"
69,-2.0,-2,-1,-1,"hiphop"
70,-0.24791649729013443,16,71,72,"hiphop"
71,-2.0,-2,-1,-1,"pop"
72,-2.0,-2,-1,-1,"hiphop"
73,-0.24681150168180466,41,74,75,"reggae"
74,-2.0,-2,-1,-1,"reggae"
75,-0.18109799921512604,32,76,77,"blues"
76,-2.0,-2,-1,-1,"hiphop"
77,-2.0,-2,-1,-1,"blues"
78,-0.2562029957771301,19,79,100,"country"
79,-0.23269350081682205,39,80,93,"country"
80,-0.30799800157546997,9,81,82,"blues"
81,-2.0,-2,-1,-1,"blues"
82,-0.28768549859523773,17,83,86,"reggae"
83,-0.039858000352978706,24,84,85,"reggae"
84,-2.0,-2,-1,-1,"blues"
85,-2.0,-2,-1,-1,"reggae"
86,-0.1472184956073761,25,87,88,"country"
87,-2.0,-2,-1,-1,"rock"
88,6.237677097320557,1,89,90,"country"
89,-2.0,-2,-1,-1,"country"
90,-0.2278354987502098,8,91,92,"disco"
91,-2.0,-2,-1,-1,"hiphop"
92,-2.0,-2,-1,-1,"disco"
93,-0.15485849976539612,27,94,97,"country"
94,-0.17706400156021118,28,95,96,"blues"
95,-2.0,-2,-1,-1,"blues"
96,-2.0,-2,-1,-1,"rock"
97,-0.12540599703788757,27,98,99,"country"
98,-2.0,-2,-1,-1,"country"
99,-2.0,-2,-1,-1,"jazz"
100,0.5692794919013977,2,101,104,"rock"
101,-0.165632002055645,4,102,103,"pop"
102,-2.0,-2,-1,-1,"pop"
103,-2.0,-2,-1,-1,"reggae"
104,-2.0,-2,-1,-1,"rock"
105,-0.24650350213050842,20,106,147,"metal"
106,-0.15114950388669968,21,107,128,"hiphop"
107,-0.2005000039935112,32,108,113,"blues"
108,-0.2129404991865158,34,109,110,"hiphop"
109,-2.0,-2,-1,-1,"rock"
