node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.1304449960589409,27,1,160,"hiphop"
1,-0.23485449701547623,40,2,53,"hiphop"
2,-0.34367799758911133,7,3,6,"hiphop"
3,-0.17678100615739822,29,4,5,"blues"
4,-2.0,-2,-1,-1,"classical"
5,-2.0,-2,-1,-1,"blues"
6,-0.29026299715042114,17,7,26,"hiphop"
7,0.6499305069446564,2,8,11,"reggae"
8,-0.312825009226799,18,9,10,"reggae"
9,-2.0,-2,-1,-1,"hiphop"
10,-2.0,-2,-1,-1,"reggae"
11,-0.13938499987125397,27,12,25,"blues"
12,-0.27288199961185455,14,13,22,"blues"
13,-0.10932349786162376,25,14,19,"country"
14,-0.13491549715399742,25,15,18,"country"
15,-0.298675999045372,19,16,17,"classical"
16,-2.0,-2,-1,-1,"jazz"
17,-2.0,-2,-1,-1,"classical"
18,-2.0,-2,-1,-1,"country"
19,-0.3117845058441162,17,20,21,"reggae"
20,-2.0,-2,-1,-1,"blues"
21,-2.0,-2,-1,-1,"reggae"
22,-0.2819344997406006,20,23,24,"blues"
23,-2.0,-2,-1,-1,"blues"
24,-2.0,-2,-1,-1,"rock"
25,-2.0,-2,-1,-1,"country"
26,0.26248699426651,22,27,32,"hiphop"
27,0.2443939968943596,22,28,31,"rock"
28,-0.2670534998178482,14,29,30,"reggae"
29,-2.0,-2,-1,-1,"jazz"
30,-2.0,-2,-1,-1,"reggae"
31,-2.0,-2,-1,-1,"rock"
32,-0.23674000054597855,38,33,44,"hiphop"
33,-0.05101499892771244,24,34,37,"reggae"
34,-0.2806819975376129,15,35,36,"country"
35,-2.0,-2,-1,-1,"hiphop"
36,-2.0,-2,-1,-1,"country"
37,-0.2746870070695877,9,38,41,"reggae"
38,-0.14592449367046356,27,39,40,"disco"
39,-2.0,-2,-1,-1,"disco"
40,-2.0,-2,-1,-1,"rock"
41,-0.22465649992227554,10,42,43,"reggae"
42,-2.0,-2,-1,-1,"reggae"
43,-2.0,-2,-1,-1,"hiphop"
44,0.7566159963607788,0,45,50,"hiphop"
45,-0.28349149227142334,20,46,47,"country"
46,-2.0,-2,-1,-1,"country"
47,-0.19326750189065933,31,48,49,"classical"
48,-2.0,-2,-1,-1,"classical"
49,-2.0,-2,-1,-1,"disco"
50,-0.2412559986114502,41,51,52,"hiphop"
51,-2.0,-2,-1,-1,"hiphop"
52,-2.0,-2,-1,-1,"disco"
53,-0.44759251177310944,3,54,65,"disco"
54,6.225635051727295,1,55,58,"classical"
55,-0.25560150295495987,5,56,57,"classical"
56,-2.0,-2,-1,-1,"classical"
57,-2.0,-2,-1,-1,"rock"
58,-0.21470600366592407,40,59,64,"metal"
59,-0.16904649883508682,30,60,61,"country"
60,-2.0,-2,-1,-1,"country"
61,-0.13914649933576584,25,62,63,"reggae"
62,-2.0,-2,-1,-1,"reggae"
63,-2.0,-2,-1,-1,"rock"
64,-2.0,-2,-1,-1,"metal"
65,-0.2495584934949875,10,66,81,"disco"
66,-0.14888900518417358,26,67,68,"jazz"
67,-2.0,-2,-1,-1,"jazz"
68,-0.08531549945473671,24,69,72,"classical"
69,-0.2650890052318573,7,70,71,"classical"
70,-2.0,-2,-1,-1,"classical"
71,-2.0,-2,-1,-1,"jazz"
72,-0.27622950077056885,12,73,76,"pop"
73,-0.15345299988985062,27,74,75,"reggae"
74,-2.0,-2,-1,-1,"rock"
75,-2.0,-2,-1,-1,"reggae"
76,0.014325500000268221,23,77,78,"pop"
77,-2.0,-2,-1,-1,"pop"
78,-0.21010949462652206,38,79,80,"country"
79,-2.0,-2,-1,-1,"country"
80,-2.0,-2,-1,-1,"jazz"
81,-0.21413899958133698,6,82,111,"disco"
82,-0.19465750455856323,35,83,98,"country"
83,-0.11593399941921234,3,84,95,"country"
84,-0.28686951100826263,13,85,88,"country"
85,-0.21445149928331375,37,86,87,"disco"
86,-2.0,-2,-1,-1,"rock"
87,-2.0,-2,-1,-1,"disco"
88,-0.2651654928922653,11,89,90,"country"
89,-2.0,-2,-1,-1,"country"
90,-0.21925000101327896,7,91,94,"country"
91,-0.2260425016283989,5,92,93,"country"
92,-2.0,-2,-1,-1,"blues"
93,-2.0,-2,-1,-1,"country"
94,-2.0,-2,-1,-1,"disco"
95,-0.069947000592947,24,96,97,"disco"
96,-2.0,-2,-1,-1,"disco"
97,-2.0,-2,-1,-1,"pop"
98,-0.1717969998717308,31,99,104,"jazz"
99,-0.2923315018415451,3,100,101,"jazz"
100,-2.0,-2,-1,-1,"metal"
101,-0.19960100203752518,36,102,103,"jazz"
102,-2.0,-2,-1,-1,"hiphop"
103,-2.0,-2,-1,-1,"jazz"
104,-0.1264444962143898,26,105,110,"blues"
105,-0.1336354985833168,25,106,109,"pop"
106,-0.25028999149799347,20,107,108,"classical"
107,-2.0,-2,-1,-1,"classical"
108,-2.0,-2,-1,-1,"country"
109,-2.0,-2,-1,-1,"pop"
110,-2.0,-2,-1,-1,"blues"
111,-0.15525100380182266,27,112,127,"disco"
112,-0.16668099910020828,30,113,126,"metal"
113,-0.23213550448417664,14,114,121,"metal"
114,-0.22867700457572937,39,115,116,"blues"
115,-2.0,-2,-1,-1,"metal"
116,-0.2666494995355606,19,117,118,"blues"
117,-2.0,-2,-1,-1,"jazz"
118,-0.28827299177646637,9,119,120,"blues"
119,-2.0,-2,-1,-1,"blues"
120,-2.0,-2,-1,-1,"disco"
121,6.310718536376953,1,122,125,"metal"
122,-0.24813749641180038,19,123,124,"metal"
123,-2.0,-2,-1,-1,"metal"
124,-2.0,-2,-1,-1,"hiphop"
125,-2.0,-2,-1,-1,"metal"
126,-2.0,-2,-1,-1,"rock"
127,-0.12343500182032585,26,128,149,"disco"
128,-0.2098190039396286,38,129,140,"disco"
129,-0.18056249618530273,31,130,135,"disco"
130,-0.16446200013160706,28,131,134,"disco"
131,0.3883659988641739,2,132,133,"hiphop"
132,-2.0,-2,-1,-1,"hiphop"
133,-2.0,-2,-1,-1,"metal"
134,-2.0,-2,-1,-1,"disco"
135,6.301532030105591,1,136,139,"rock"
136,-0.26423899829387665,7,137,138,"country"
137,-2.0,-2,-1,-1,"disco"
138,-2.0,-2,-1,-1,"country"
139,-2.0,-2,-1,-1,"rock"
140,-0.30142800509929657,3,141,146,"rock"
141,6.3127524852752686,1,142,145,"rock"
142,-0.1653679981827736,6,143,144,"rock"
143,-2.0,-2,-1,-1,"rock"
144,-2.0,-2,-1,-1,"disco"
145,-2.0,-2,-1,-1,"metal"
146,0.7533769905567169,0,147,148,"country"
147,-2.0,-2,-1,-1,"disco"
148,-2.0,-2,-1,-1,"country"
149,-0.2468400001525879,14,150,153,"blues"
150,-0.2641720026731491,20,151,152,"blues"
151,-2.0,-2,-1,-1,"reggae"
152,-2.0,-2,-1,-1,"blues"
153,-0.17526649683713913,6,154,159,"hiphop"
154,-0.2574375048279762,5,155,156,"disco"
155,-2.0,-2,-1,-1,"metal"
156,-0.21557049453258514,39,157,158,"disco"
157,-2.0,-2,-1,-1,"blues"
158,-2.0,-2,-1,-1,"disco"
159,-2.0,-2,-1,-1,"hiphop"
160,-0.21311550587415695,37,161,174,"pop"
161,-0.0343000004068017,4,162,171,"hiphop"
162,-0.20179150253534317,35,163,168,"hiphop"
163,-0.23605799674987793,39,164,167,"pop"
164,-0.2024734988808632,32,165,166,"reggae"
165,-2.0,-2,-1,-1,"hiphop"
166,-2.0,-2,-1,-1,"reggae"
167,-2.0,-2,-1,-1,"pop"
168,-0.21827349811792374,39,169,170,"hiphop"
169,-2.0,-2,-1,-1,"hiphop"
170,-2.0,-2,-1,-1,"disco"
171,-0.31146450340747833,19,172,173,"country"
172,-2.0,-2,-1,-1,"jazz"
173,-2.0,-2,-1,-1,"country"
174,-0.6250314861536026,3,175,176,"pop"
175,-2.0,-2,-1,-1,"classical"
176,-2.0,-2,-1,-1,"pop"
