node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.16928000003099442,32,1,148,"classical"
1,-0.2180285006761551,41,2,131,"metal"
2,-0.26886850595474243,18,3,56,"jazz"
3,-0.3406765013933182,8,4,5,"reggae"
4,-2.0,-2,-1,-1,"classical"
5,-0.15593349933624268,28,6,41,"reggae"
6,-0.27340351045131683,9,7,28,"hiphop"
7,-0.22338150441646576,37,8,21,"jazz"
8,6.21532940864563,1,9,18,"blues"
9,-0.16829650104045868,27,10,15,"blues"
10,0.06734400056302547,24,11,14,"jazz"
11,-0.24941899627447128,36,12,13,"jazz"
12,-2.0,-2,-1,-1,"blues"
13,-2.0,-2,-1,-1,"jazz"
14,-2.0,-2,-1,-1,"reggae"
15,-0.21886049956083298,34,16,17,"blues"
16,-2.0,-2,-1,-1,"country"
17,-2.0,-2,-1,-1,"blues"
18,-0.2963255047798157,19,19,20,"rock"
19,-2.0,-2,-1,-1,"blues"
20,-2.0,-2,-1,-1,"rock"
21,-0.3103855103254318,7,22,27,"jazz"
22,-0.2717375010251999,11,23,24,"classical"
23,-2.0,-2,-1,-1,"jazz"
24,-0.20641549676656723,35,25,26,"classical"
25,-2.0,-2,-1,-1,"metal"
26,-2.0,-2,-1,-1,"classical"
27,-2.0,-2,-1,-1,"jazz"
28,-0.21801799535751343,36,29,38,"hiphop"
29,-0.19508849829435349,32,30,37,"hiphop"
30,-0.20090150088071823,8,31,36,"hiphop"
31,-0.23957650363445282,7,32,33,"hiphop"
32,-2.0,-2,-1,-1,"hiphop"
33,-0.2699874937534332,16,34,35,"hiphop"
34,-2.0,-2,-1,-1,"reggae"
35,-2.0,-2,-1,-1,"hiphop"
36,-2.0,-2,-1,-1,"reggae"
37,-2.0,-2,-1,-1,"reggae"
38,-0.18996349722146988,33,39,40,"jazz"
39,-2.0,-2,-1,-1,"pop"
40,-2.0,-2,-1,-1,"jazz"
41,-0.21229750663042068,35,42,47,"reggae"
42,-0.2651180028915405,8,43,44,"reggae"
43,-2.0,-2,-1,-1,"country"
44,-0.17480400204658508,21,45,46,"reggae"
45,-2.0,-2,-1,-1,"blues"
46,-2.0,-2,-1,-1,"reggae"
47,-0.2898705005645752,17,48,49,"blues"
48,-2.0,-2,-1,-1,"blues"
49,-0.11660149693489075,26,50,55,"country"
50,-0.2668370008468628,10,51,52,"jazz"
51,-2.0,-2,-1,-1,"jazz"
52,-0.17877449840307236,34,53,54,"pop"
53,-2.0,-2,-1,-1,"pop"
54,-2.0,-2,-1,-1,"classical"
55,-2.0,-2,-1,-1,"country"
56,-0.17010600119829178,29,57,92,"rock"
57,0.5520250201225281,2,58,85,"rock"
58,-0.17083900421857834,28,59,66,"rock"
59,-0.22117450088262558,3,60,61,"jazz"
60,-2.0,-2,-1,-1,"metal"
61,-0.22407949715852737,38,62,65,"jazz"
62,-0.25617049634456635,5,63,64,"country"
63,-2.0,-2,-1,-1,"rock"
64,-2.0,-2,-1,-1,"country"
65,-2.0,-2,-1,-1,"jazz"
66,-0.2375444993376732,16,67,82,"rock"
67,-0.2610265016555786,20,68,73,"rock"
68,-0.1841214969754219,30,69,72,"hiphop"
69,0.33382751047611237,22,70,71,"blues"
70,-2.0,-2,-1,-1,"blues"
71,-2.0,-2,-1,-1,"disco"
72,-2.0,-2,-1,-1,"hiphop"
73,-0.22762050479650497,11,74,81,"rock"
74,-0.27093300223350525,13,75,78,"rock"
75,-0.14179600030183792,21,76,77,"blues"
76,-2.0,-2,-1,-1,"blues"
77,-2.0,-2,-1,-1,"rock"
78,-0.20791400223970413,10,79,80,"rock"
79,-2.0,-2,-1,-1,"rock"
80,-2.0,-2,-1,-1,"disco"
81,-2.0,-2,-1,-1,"disco"
82,-0.208405002951622,38,83,84,"hiphop"
83,-2.0,-2,-1,-1,"hiphop"
84,-2.0,-2,-1,-1,"jazz"
85,0.7215709984302521,0,86,87,"country"
86,-2.0,-2,-1,-1,"jazz"
87,-0.26906050741672516,9,88,91,"country"
88,-0.45687250792980194,3,89,90,"country"
89,-2.0,-2,-1,-1,"classical"
90,-2.0,-2,-1,-1,"country"
91,-2.0,-2,-1,-1,"rock"
92,-0.23853299766778946,9,93,122,"disco"
93,-0.23457200080156326,40,94,95,"disco"
94,-2.0,-2,-1,-1,"hiphop"
95,0.4982749968767166,2,96,115,"disco"
96,-0.006147500011138618,23,97,106,"disco"
97,-0.252812996506691,17,98,101,"disco"
98,-0.22265449911355972,40,99,100,"blues"
99,-2.0,-2,-1,-1,"blues"
100,-2.0,-2,-1,-1,"country"
101,-0.21509350091218948,39,102,105,"disco"
102,-0.24759599566459656,9,103,104,"disco"
103,-2.0,-2,-1,-1,"reggae"
104,-2.0,-2,-1,-1,"disco"
105,-2.0,-2,-1,-1,"metal"
106,-0.15607900172472,29,107,110,"disco"
107,0.7168504893779755,0,108,109,"disco"
108,-2.0,-2,-1,-1,"pop"
109,-2.0,-2,-1,-1,"disco"
110,-0.23046400398015976,10,111,112,"pop"
111,-2.0,-2,-1,-1,"pop"
112,-0.18252050131559372,34,113,114,"disco"
113,-2.0,-2,-1,-1,"rock"
114,-2.0,-2,-1,-1,"disco"
115,-0.2643914967775345,18,116,117,"rock"
116,-2.0,-2,-1,-1,"country"
117,-0.21246850490570068,38,118,119,"rock"
118,-2.0,-2,-1,-1,"rock"
119,-0.2369844987988472,10,120,121,"jazz"
120,-2.0,-2,-1,-1,"disco"
121,-2.0,-2,-1,-1,"jazz"
122,-0.2768240123987198,7,123,124,"pop"
123,-2.0,-2,-1,-1,"blues"
124,-0.1735905036330223,32,125,128,"pop"
125,-0.18613149970769882,5,126,127,"pop"
126,-2.0,-2,-1,-1,"pop"
127,-2.0,-2,-1,-1,"rock"
128,-0.1823114976286888,4,129,130,"disco"
129,-2.0,-2,-1,-1,"disco"
130,-2.0,-2,-1,-1,"country"
131,-0.2637384980916977,9,132,137,"metal"
132,-0.27407149970531464,3,133,136,"country"
133,-0.12424349784851074,25,134,135,"blues"
134,-2.0,-2,-1,-1,"rock"
135,-2.0,-2,-1,-1,"blues"
136,-2.0,-2,-1,-1,"country"
137,-0.21244549751281738,11,138,147,"metal"
138,-0.2425215020775795,15,139,144,"metal"
139,0.7467685043811798,0,140,141,"metal"
140,-2.0,-2,-1,-1,"metal"
141,-0.1623920053243637,21,142,143,"blues"
142,-2.0,-2,-1,-1,"disco"
143,-2.0,-2,-1,-1,"blues"
144,-0.15708749741315842,26,145,146,"metal"
145,-2.0,-2,-1,-1,"rock"
146,-2.0,-2,-1,-1,"metal"
147,-2.0,-2,-1,-1,"country"
148,-0.20526950061321259,38,149,150,"classical"
149,-2.0,-2,-1,-1,"classical"
150,-0.4299840033054352,3,151,152,"jazz"
151,-2.0,-2,-1,-1,"classical"
152,-0.12321300059556961,25,153,154,"jazz"
153,-2.0,-2,-1,-1,"metal"
154,-2.0,-2,-1,-1,"jazz"
