node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.23105449974536896,16,1,140,"pop"
1,0.9468689858913422,2,2,131,"pop"
2,-0.1394205018877983,27,3,98,"pop"
3,0.3927440047264099,2,4,37,"hiphop"
4,-0.241627998650074,41,5,12,"hiphop"
5,-0.18026850372552872,31,6,11,"hiphop"
6,-0.25456950068473816,15,7,10,"hiphop"
7,-0.23852399736642838,11,8,9,"hiphop"
8,-2.0,-2,-1,-1,"hiphop"
9,-2.0,-2,-1,-1,"reggae"
10,-2.0,-2,-1,-1,"reggae"
11,-2.0,-2,-1,-1,"reggae"
12,6.295624494552612,1,13,26,"disco"
13,0.26204900443553925,22,14,21,"disco"
14,-0.26394200325012207,9,15,16,"rock"
15,-2.0,-2,-1,-1,"rock"
16,-0.18473000079393387,21,17,18,"blues"
17,-2.0,-2,-1,-1,"metal"
18,-0.07809050008654594,24,19,20,"blues"
19,-2.0,-2,-1,-1,"pop"
20,-2.0,-2,-1,-1,"blues"
21,-0.17584850639104843,28,22,23,"disco"
22,-2.0,-2,-1,-1,"jazz"
23,-0.22425900399684906,38,24,25,"disco"
24,-2.0,-2,-1,-1,"rock"
25,-2.0,-2,-1,-1,"disco"
26,-0.20859699696302414,37,27,30,"hiphop"
27,-0.25585150718688965,18,28,29,"pop"
28,-2.0,-2,-1,-1,"disco"
29,-2.0,-2,-1,-1,"pop"
30,-0.25145499408245087,15,31,32,"hiphop"
31,-2.0,-2,-1,-1,"hiphop"
32,-0.25396350026130676,11,33,34,"disco"
33,-2.0,-2,-1,-1,"disco"
34,-0.24976400285959244,18,35,36,"hiphop"
35,-2.0,-2,-1,-1,"hiphop"
36,-2.0,-2,-1,-1,"rock"
37,-0.1913139969110489,33,38,81,"rock"
38,-0.1136850006878376,25,39,62,"rock"
39,-0.25642549991607666,10,40,45,"rock"
40,0.7642840147018433,0,41,42,"jazz"
41,-2.0,-2,-1,-1,"jazz"
42,-0.17213449627161026,28,43,44,"reggae"
43,-2.0,-2,-1,-1,"reggae"
44,-2.0,-2,-1,-1,"hiphop"
45,-0.22257350385189056,38,46,55,"rock"
46,-0.19811999797821045,8,47,54,"disco"
47,0.3299949914216995,22,48,51,"country"
48,-0.19315500557422638,31,49,50,"country"
49,-2.0,-2,-1,-1,"disco"
50,-2.0,-2,-1,-1,"country"
51,-0.27312299609184265,11,52,53,"rock"
52,-2.0,-2,-1,-1,"rock"
53,-2.0,-2,-1,-1,"hiphop"
54,-2.0,-2,-1,-1,"disco"
55,-0.1381250023841858,26,56,61,"rock"
56,-0.2442770004272461,9,57,58,"rock"
57,-2.0,-2,-1,-1,"rock"
58,-0.2443699985742569,11,59,60,"pop"
59,-2.0,-2,-1,-1,"pop"
60,-2.0,-2,-1,-1,"rock"
61,-2.0,-2,-1,-1,"metal"
62,-0.1510075032711029,28,63,78,"reggae"
63,-0.1704855039715767,21,64,69,"country"
64,0.756411999464035,0,65,66,"country"
65,-2.0,-2,-1,-1,"disco"
66,-0.29447250068187714,19,67,68,"country"
67,-2.0,-2,-1,-1,"rock"
68,-2.0,-2,-1,-1,"country"
69,-0.25745849311351776,13,70,77,"blues"
70,-0.15196450054645538,27,71,74,"blues"
71,-0.24676349759101868,37,72,73,"blues"
72,-2.0,-2,-1,-1,"country"
73,-2.0,-2,-1,-1,"blues"
74,-0.27770599722862244,3,75,76,"hiphop"
75,-2.0,-2,-1,-1,"rock"
76,-2.0,-2,-1,-1,"hiphop"
77,-2.0,-2,-1,-1,"reggae"
78,-0.25129999965429306,16,79,80,"reggae"
79,-2.0,-2,-1,-1,"reggae"
80,-2.0,-2,-1,-1,"country"
81,-0.1908015012741089,32,82,85,"jazz"
82,-0.04941199906170368,24,83,84,"blues"
83,-2.0,-2,-1,-1,"blues"
84,-2.0,-2,-1,-1,"rock"
85,-0.2691439986228943,17,86,91,"jazz"
86,-0.4835914969444275,3,87,88,"jazz"
87,-2.0,-2,-1,-1,"classical"
88,-0.15107999742031097,29,89,90,"jazz"
89,-2.0,-2,-1,-1,"jazz"
90,-2.0,-2,-1,-1,"country"
91,-0.23847800493240356,14,92,93,"blues"
92,-2.0,-2,-1,-1,"country"
93,-0.049910999834537506,23,94,95,"blues"
94,-2.0,-2,-1,-1,"blues"
95,-0.08428449928760529,24,96,97,"jazz"
96,-2.0,-2,-1,-1,"metal"
97,-2.0,-2,-1,-1,"jazz"
98,0.531981498003006,2,99,124,"pop"
99,-0.278066486120224,19,100,105,"pop"
100,0.7639575004577637,0,101,104,"disco"
101,-0.1931994929909706,31,102,103,"disco"
102,-2.0,-2,-1,-1,"metal"
103,-2.0,-2,-1,-1,"disco"
