node_id,threshold,feature_id,left_children_id,right_children_id,class
0,0.06955600157380104,22,1,8,"blues"
1,-0.2855374962091446,7,2,3,"metal"
2,-2.0,-2,-1,-1,"country"
3,-0.2216385006904602,13,4,7,"metal"
4,-0.2345779985189438,16,5,6,"metal"
5,-2.0,-2,-1,-1,"rock"
6,-2.0,-2,-1,-1,"metal"
7,-2.0,-2,-1,-1,"rock"
8,6.249552011489868,1,9,68,"blues"
9,-0.3728040009737015,3,10,21,"blues"
10,0.7634620070457458,0,11,12,"classical"
11,-2.0,-2,-1,-1,"classical"
12,-0.14819300174713135,26,13,14,"jazz"
13,-2.0,-2,-1,-1,"jazz"
14,-0.29548799991607666,9,15,16,"blues"
15,-2.0,-2,-1,-1,"blues"
16,-0.2787270098924637,11,17,18,"country"
17,-2.0,-2,-1,-1,"country"
18,-0.2620680034160614,14,19,20,"reggae"
19,-2.0,-2,-1,-1,"reggae"
20,-2.0,-2,-1,-1,"rock"
21,0.6763624846935272,2,22,45,"blues"
22,-0.2641099989414215,10,23,32,"reggae"
23,-0.25667551159858704,41,24,27,"hiphop"
24,-0.26700399816036224,40,25,26,"hiphop"
25,-2.0,-2,-1,-1,"reggae"
26,-2.0,-2,-1,-1,"hiphop"
27,-0.18254850059747696,3,28,29,"blues"
28,-2.0,-2,-1,-1,"pop"
29,-0.19205400347709656,21,30,31,"blues"
30,-2.0,-2,-1,-1,"rock"
31,-2.0,-2,-1,-1,"blues"
32,-0.2282254993915558,37,33,40,"reggae"
33,-0.050331998616456985,24,34,39,"reggae"
34,-0.24585949629545212,8,35,38,"rock"
35,-0.21468449383974075,34,36,37,"hiphop"
36,-2.0,-2,-1,-1,"hiphop"
37,-2.0,-2,-1,-1,"reggae"
38,-2.0,-2,-1,-1,"rock"
39,-2.0,-2,-1,-1,"reggae"
40,-0.2158075049519539,36,41,42,"country"
41,-2.0,-2,-1,-1,"country"
42,-0.2535705044865608,13,43,44,"blues"
43,-2.0,-2,-1,-1,"jazz"
44,-2.0,-2,-1,-1,"blues"
45,-0.29277050495147705,17,46,57,"blues"
46,-0.2788204997777939,10,47,52,"blues"
47,-0.2005394995212555,30,48,49,"jazz"
48,-2.0,-2,-1,-1,"jazz"
49,6.122252941131592,1,50,51,"blues"
50,-2.0,-2,-1,-1,"classical"
51,-2.0,-2,-1,-1,"blues"
52,-0.3221684992313385,12,53,54,"blues"
53,-2.0,-2,-1,-1,"classical"
54,-0.24211499840021133,41,55,56,"blues"
55,-2.0,-2,-1,-1,"blues"
56,-2.0,-2,-1,-1,"country"
57,-0.23128750175237656,40,58,65,"jazz"
58,-0.13453800231218338,26,59,64,"country"
59,0.7230250239372253,2,60,63,"jazz"
60,-0.025173000060021877,24,61,62,"pop"
61,-2.0,-2,-1,-1,"reggae"
62,-2.0,-2,-1,-1,"pop"
63,-2.0,-2,-1,-1,"jazz"
64,-2.0,-2,-1,-1,"country"
65,-0.14490649849176407,32,66,67,"jazz"
66,-2.0,-2,-1,-1,"jazz"
67,-2.0,-2,-1,-1,"classical"
68,-0.22615700215101242,38,69,88,"disco"
69,-0.21219149976968765,5,70,83,"hiphop"
70,-0.29887449741363525,9,71,76,"reggae"
71,-0.17311950027942657,6,72,73,"disco"
72,-2.0,-2,-1,-1,"disco"
73,-0.30297549068927765,9,74,75,"blues"
74,-2.0,-2,-1,-1,"blues"
75,-2.0,-2,-1,-1,"rock"
76,-0.1240064986050129,26,77,80,"reggae"
77,-0.1959570050239563,31,78,79,"reggae"
78,-2.0,-2,-1,-1,"hiphop"
79,-2.0,-2,-1,-1,"reggae"
80,-0.14567549526691437,28,81,82,"hiphop"
