node_id,threshold,feature_id,left_children_id,right_children_id,class
0,-0.2642900049686432,9,1,108,"country"
1,-0.3761965036392212,3,2,13,"country"
2,0.7380915284156799,0,3,6,"classical"
3,-0.03581350017338991,21,4,5,"classical"
4,-2.0,-2,-1,-1,"classical"
5,-2.0,-2,-1,-1,"disco"
6,-0.2679324895143509,16,7,8,"blues"
7,-2.0,-2,-1,-1,"blues"
8,-0.2803805023431778,11,9,10,"country"
9,-2.0,-2,-1,-1,"rock"
10,-0.22939349710941315,41,11,12,"country"
11,-2.0,-2,-1,-1,"disco"
12,-2.0,-2,-1,-1,"country"
13,-0.16672900319099426,27,14,33,"country"
14,-0.21228300034999847,5,15,30,"jazz"
15,-0.17609550058841705,28,16,27,"jazz"
16,-0.2493245005607605,39,17,20,"classical"
17,-0.31560899317264557,13,18,19,"classical"
18,-2.0,-2,-1,-1,"blues"
19,-2.0,-2,-1,-1,"classical"
20,0.7101635038852692,0,21,22,"jazz"
21,-2.0,-2,-1,-1,"jazz"
22,-0.2711019963026047,20,23,24,"disco"
23,-2.0,-2,-1,-1,"reggae"
24,0.42941097915172577,22,25,26,"disco"
25,-2.0,-2,-1,-1,"disco"
26,-2.0,-2,-1,-1,"metal"
27,-0.21278750151395798,34,28,29,"jazz"
28,-2.0,-2,-1,-1,"disco"
29,-2.0,-2,-1,-1,"jazz"
30,-0.24394900351762772,40,31,32,"reggae"
31,-2.0,-2,-1,-1,"reggae"
32,-2.0,-2,-1,-1,"blues"
33,-0.184920996427536,30,34,57,"country"
34,-0.15756800025701523,21,35,44,"country"
35,-0.2568269968032837,41,36,41,"country"
36,-0.25795549899339676,14,37,40,"reggae"
37,-0.2137180045247078,34,38,39,"blues"
38,-2.0,-2,-1,-1,"blues"
39,-2.0,-2,-1,-1,"hiphop"
40,-2.0,-2,-1,-1,"reggae"
41,-0.1925410032272339,6,42,43,"country"
42,-2.0,-2,-1,-1,"country"
43,-2.0,-2,-1,-1,"rock"
44,-0.26628849655389786,3,45,50,"country"
45,-0.26131099462509155,10,46,47,"country"
46,-2.0,-2,-1,-1,"country"
47,-0.21693000197410583,37,48,49,"blues"
48,-2.0,-2,-1,-1,"blues"
49,-2.0,-2,-1,-1,"jazz"
50,-0.27939850091934204,9,51,54,"hiphop"
51,-0.3179575055837631,18,52,53,"hiphop"
52,-2.0,-2,-1,-1,"jazz"
53,-2.0,-2,-1,-1,"hiphop"
54,-0.1995134949684143,31,55,56,"disco"
55,-2.0,-2,-1,-1,"disco"
56,-2.0,-2,-1,-1,"reggae"
57,-0.2823895066976547,6,58,63,"blues"
58,-0.1360895037651062,4,59,60,"pop"
59,-2.0,-2,-1,-1,"pop"
60,-0.29055601358413696,20,61,62,"jazz"
61,-2.0,-2,-1,-1,"blues"
62,-2.0,-2,-1,-1,"jazz"
63,-0.21221550554037094,36,64,81,"blues"
64,-0.21634599566459656,34,65,66,"reggae"
65,-2.0,-2,-1,-1,"country"
66,0.3774995058774948,2,67,72,"reggae"
67,-0.02215099986642599,24,68,71,"hiphop"
68,-0.23679350316524506,12,69,70,"reggae"
69,-2.0,-2,-1,-1,"reggae"
70,-2.0,-2,-1,-1,"disco"
71,-2.0,-2,-1,-1,"hiphop"
72,-0.20632000267505646,35,73,80,"rock"
73,-0.2135074958205223,34,74,77,"reggae"
74,-0.2886604964733124,19,75,76,"rock"
75,-2.0,-2,-1,-1,"blues"
76,-2.0,-2,-1,-1,"rock"
77,-0.2658029943704605,19,78,79,"reggae"
78,-2.0,-2,-1,-1,"reggae"
79,-2.0,-2,-1,-1,"disco"
80,-2.0,-2,-1,-1,"rock"
81,0.7526520192623138,0,82,95,"blues"
82,0.3120125085115433,2,83,84,"rock"
83,-2.0,-2,-1,-1,"metal"
84,-0.2780334949493408,15,85,88,"rock"
85,-0.15102950483560562,27,86,87,"blues"
86,-2.0,-2,-1,-1,"blues"
87,-2.0,-2,-1,-1,"country"
88,-0.23271900415420532,41,89,92,"rock"
89,6.236239194869995,1,90,91,"disco"
90,-2.0,-2,-1,-1,"jazz"
91,-2.0,-2,-1,-1,"disco"
92,-0.19780000299215317,37,93,94,"rock"
93,-2.0,-2,-1,-1,"rock"
94,-2.0,-2,-1,-1,"country"
95,-0.2540449947118759,17,96,105,"blues"
96,1.0358754694461823,2,97,104,"blues"
97,-0.1408414989709854,28,98,101,"blues"
98,-0.1766119971871376,21,99,100,"blues"
99,-2.0,-2,-1,-1,"blues"
100,-2.0,-2,-1,-1,"blues"
101,-0.2112255021929741,39,102,103,"reggae"
102,-2.0,-2,-1,-1,"reggae"
103,-2.0,-2,-1,-1,"rock"
104,-2.0,-2,-1,-1,"jazz"
105,0.3428265005350113,2,106,107,"country"
106,-2.0,-2,-1,-1,"metal"
107,-2.0,-2,-1,-1,"country"
108,-0.21198350191116333,35,109,114,"pop"
109,-0.2167390063405037,35,110,113,"hiphop"
110,-0.26611150801181793,40,111,112,"hiphop"
111,-2.0,-2,-1,-1,"reggae"
112,-2.0,-2,-1,-1,"hiphop"
113,-2.0,-2,-1,-1,"reggae"
114,-0.23864349722862244,18,115,146,"pop"
