node_id,threshold,feature_id,left_children_id,right_children_id,class
0,0.011130500119179487,22,1,6,"rock"
1,-0.16955799609422684,31,2,5,"metal"
2,-0.22883349657058716,15,3,4,"metal"
3,-2.0,-2,-1,-1,"metal"
4,-2.0,-2,-1,-1,"rock"
5,-2.0,-2,-1,-1,"rock"
6,6.192065000534058,1,7,28,"rock"
7,-0.1989555060863495,33,8,21,"classical"
8,0.7431100010871887,0,9,18,"blues"
9,1.0660330057144165,22,10,15,"hiphop"
10,-0.2812289893627167,14,11,12,"classical"
11,-2.0,-2,-1,-1,"classical"
12,-0.125665002502501,4,13,14,"jazz"
13,-2.0,-2,-1,-1,"jazz"
14,-2.0,-2,-1,-1,"reggae"
15,0.08907650038599968,23,16,17,"hiphop"
16,-2.0,-2,-1,-1,"hiphop"
17,-2.0,-2,-1,-1,"classical"
18,-0.2997415065765381,9,19,20,"blues"
19,-2.0,-2,-1,-1,"blues"
20,-2.0,-2,-1,-1,"hiphop"
21,-0.18198300153017044,30,22,23,"classical"
22,-2.0,-2,-1,-1,"jazz"
23,-0.24507799744606018,12,24,25,"classical"
24,-2.0,-2,-1,-1,"classical"
25,-0.25134649872779846,16,26,27,"jazz"
26,-2.0,-2,-1,-1,"jazz"
27,-2.0,-2,-1,-1,"classical"
28,-0.2126924991607666,8,29,134,"rock"
29,-0.2444479987025261,41,30,63,"reggae"
30,-0.086387500166893,21,31,60,"reggae"
31,-0.16790100187063217,28,32,41,"reggae"
32,-0.28157249093055725,7,33,34,"rock"
33,-2.0,-2,-1,-1,"rock"
34,-0.30393199622631073,19,35,36,"blues"
35,-2.0,-2,-1,-1,"reggae"
36,-0.2780604958534241,8,37,38,"blues"
37,-2.0,-2,-1,-1,"blues"
38,-0.2288535013794899,7,39,40,"country"
39,-2.0,-2,-1,-1,"country"
40,-2.0,-2,-1,-1,"jazz"
41,-0.178956501185894,32,42,59,"reggae"
42,-0.19754250347614288,32,43,52,"reggae"
